-116.53,-10719.,42.375,59.753,-11363.,1.7844,30.268,-0.35372E-01,-0.66832E-01,0.16456E-01,-1.3024,0.16529E-02,0.20293E-02,20.289,-0.25203E-01,224.91,-9234.8,22.788,7.8813,1.8362,-0.27228,8.8184,2.8714,14.468,32.177,0.01,0.0,7.0459,4.0,20.0
-55.553,-13198.,60.647,61.072,-16064.,2.2534,34.407,-0.38887E-01,-0.94571E-01,0.27154E-01,-1.3901,0.13460E-02,0.13238E-02,23.005,-0.30565E-01,55.047,-3875.7,20.178,7.9693,1.4575,0.89471,9.4039,3.5215,14.474,36.555,0.01,0.0,7.0787,4.0,20.0
-101.34,-13480.,111.35,12.386,-24699.,2.6459,38.948,-0.34080E-01,-0.12404,0.29702E-01,-1.4052,0.12103E-02,0.16381E-02,24.49,-0.37705E-01,-298.32,4400.9,18.692,7.9064,1.3047,2.4541,9.7012,7.1624,14.288,33.822,0.01,0.0,6.7442,4.0,20.0
-181.69,-12320.,173.79,-96.664,-39051.,3.2633,44.968,-0.46377E-01,-0.16686,0.048298,-1.5473,0.10277E-02,0.31632E-02,27.341,-0.50655E-01,-514.10,12482.,16.257,8.5834,1.0194,3.6148,8.6042,5.5057,13.778,32.373,0.01,0.0,7.3195,4.0,20.0
-436.54,-9001.0,323.66,-410.08,-50340.,3.9932,58.524,-0.38519E-01,-0.26822,0.74528E-01,-1.4268,-0.10985E-02,0.96613E-02,27.557,-0.56522E-01,-867.03,20652.,14.101,8.3501,0.72996,3.8149,9.2908,6.4674,13.729,28.353,0.01,0.0,7.4237,4.0,20.0
-707.77,-4471.9,432.81,-435.51,-60400.,4.6229,68.178,-0.88245E-01,-0.21002,0.11846,-2.6711,0.22305E-02,0.10910E-01,27.547,-0.54080E-01,-424.23,1100.2,13.954,7.5337,0.89714,3.7813,8.2945,5.174,14.213,25.237,0.01,0.0,7.0037,4.0,20.0
-1190.4,2749.9,742.56,-1110.3,-77193.,7.6727,102.05,-0.96015E-01,-0.74507,0.11214,-1.3614,0.15157E-02,0.22283E-01,23.164,-0.74146E-01,-2219.1,48253.,12.714,7.6777,0.57138,2.9633,9.3909,9.7263,11.123,21.558,0.01,0.0,4.4518,4.0,20.0
