980601  2- 1o 1o 0+  1- 1o 1+ 1o    8o Q5   4 0.1
980602  2o 1+ 1o 2o  2+ 1o 2- 3-   14o      7 0.3
980603  1+ 1+ 2o 3o  4o 3- 3+ 4-   21+     14 0.8
980604  3o 2o 2- 2o  2- 1o 1+ 1+   14o      7 0.3
980605  2- 2o 2- 2+  4- 4o 3o 2o   20+     12 0.7
980606  2- 2o 1+ 3-  4- 4- 4o 4-   23- D4* 15 0.9
980607  4+ 4- 3+ 2o  2o 2+ 2+ 3-   23- D3* 14 0.8
980608  3o 2o 2o 2-  2+ 3o 3- 2-   18+     10 0.5
980609  1- 1o 3- 2+  2o 2o 3o 2-   15+      8 0.4
980610  2o 1o 2+ 3-  5- 2+ 3- 4o   22- D5* 15 0.8
980611  3o 1+ 1+ 2-  1- 1- 1+ 0+   10+ Q9K  6 0.2
980612  2- 3- 2+ 1+  1+ 0+ 1- 1o   11+ Q0   6 0.3
980613  1- 1o 0+ 0+  1o 1o 3- 2-    9- Q7   5 0.2
980614  3o 4+ 3- 2o  3- 2+ 1+ 2-   20o     12 0.7
980615  1- 1+ 1+ 2+  3o 2+ 1o 1o   13o      7 0.3
980616  1+ 1o 1o 1+  1o 3o 1+ 2-   12-      6 0.3
980617  1o 1+ 1- 0o  0+ 0o 0o 1-    4o Q1   2 0.0
980618  1- 1o 1- 1o  1o 1- 1o 3o    9o Q8K  5 0.2
980619  3- 1o 3o 4o  2+ 2+ 2+ 1o   19-     11 0.6
980620  1o 3o 3- 2-  2o 2o 3+ 5-   20+     14 0.8
980621  3+ 3+ 3+ 4-  2+ 1o 3- 3o   23-     14 0.8
980622  3o 2- 1+ 2o  2- 2o 3+ 3-   18-     10 0.5
980623  2- 1+ 2- 1o  1- 2+ 3- 4+   16-     10 0.5
980624  3- 3o 2o 3o  3+ 4- 3o 4-   24+ D2* 16 0.9
980625  2+ 3- 2- 2-  1- 3- 3- 3o   17+      9 0.5
980626  6+ 6+ 5o 4+  4- 3- 4o 2o   34+ D1  42 1.5
980627  2- 2- 1o 1o  1+ 1+ 1- 1-    9+ Q6   4 0.2
980628  0o 0+ 1- 1o  1o 1- 1- 1-    5o Q2   3 0.0
980629  0+ 0+ 1- 1o  2- 1- 0+ 0+    5+ Q4   3 0.1
980630  1- 1- 0+ 0+  1+ 1o 0+ 1-    5+ Q3   3 0.1
9806                                  Mean 10 0.48

9806 Q 17  28  30  29   1  27  13  18K 11K 12 
9806 D 26  24*  7*  6* 10*
