001001  4o 4- 3+ 2o  2- 3- 2- 1o   20o     13 0.7
001002  0+ 1o 1+ 2-  2+ 4+ 2+ 3-   16o     10 0.6
001003  4+ 5- 5o 4o  5+ 4o 1+ 2o   31-     30 1.3
001004  2o 3+ 5o 5o  6+ 6- 7+ 6-   40+ D2  63 1.7
001005  5+ 7- 8- 7+  8- 7- 6+ 5o   53- D1 116 1.9
001006  3- 1- 1- 0+  1o 0+ 1o 1-    7+ Q5   4 0.1
001007  0o 1o 1+ 1o  2+ 2- 2- 0o    9o Q7   4 0.1
001008  0o 0+ 0+ 0+  0+ 0+ 1- 2o    4+ Q2   2 0.0
001009  1- 0+ 0+ 0+  1o 1o 2- 2o    7+ Q4   4 0.1
001010  2o 2+ 3o 2+  2- 2o 1o 2o   16+      8 0.4
001011  4o 5- 2+ 2-  3- 1+ 3+ 1o   21o     15 0.8
001012  2+ 1o 1o 1+  2- 1o 1o 3o   12+ Q9K  6 0.3
001013  6o 7- 3o 2+  4o 4o 3o 2-   31- D5  36 1.4
001014  4- 5- 6- 5o  5o 5+ 4+ 5o   39- D3  45 1.5
001015  2o 3o 2- 2-  2o 2- 2o 2o   16o      8 0.4
001016  4+ 2o 1+ 1+  2- 3- 2o 2o   17+     10 0.6
001017  3o 3o 2o 2o  2o 2o 3o 3-   20-     11 0.6
001018  3o 2+ 2- 2o  3- 2- 2- 3-   18-      9 0.5
001019  3- 3- 2+ 2o  3o 1+ 1+ 2o   17+      9 0.5
001020  1- 1o 0+ 1-  0+ 1- 1o 0+    5o Q1   3 0.1
001021  0+ 0o 0+ 1-  2- 1+ 1o 0+    6- Q3   3 0.1
001022  1- 1- 2o 3o  3+ 5- 4+ 3-   21+     16 0.9
001023  4o 3+ 4- 4-  2+ 2- 2o 2+   23o     15 0.8
001024  2+ 2- 2+ 3+  3- 1+ 2- 2-   17o      9 0.5
001025  0+ 1- 2o 2o  3- 1o 2- 2o   12+ Q8   6 0.3
001026  3- 2+ 2o 2o  2o 1o 2- 2+   16o Q0A  8 0.4
001027  2+ 0+ 1+ 1+  1o 1o 1- 1o    9o Q6   4 0.2
001028  1- 1- 2+ 5-  4o 2+ 3o 5+   23o     20 1.0
001029  6o 6o 4- 4o  3o 3+ 3+ 3-   32o D4  34 1.3
001030  5o 4- 3- 3+  2- 2o 2- 1o   21o     15 0.9
001031  3- 3- 2- 2+  2o 4o 3- 3+   21+     13 0.7
0010                                  Mean 18 0.67

0010 Q 20   8  21   9   6  27   7  25  12K 26A
0010 D  5   4  14  29  13 
