001101  3+ 2+ 2o 0+  1o 1o 1+ 2+   14-      7 0.4
001102  3- 1- 0+ 0+  1o 1- 1- 1-    7o Q5   4 0.1
001103  0o 0o 0+ 0+  1o 1o 2o 2o    7- Q4   3 0.1
001104  3o 5o 4o 4o  4- 4o 4- 4-   31o     26 1.2
001105  4- 3o 2o 1-  3o 3+ 3+ 3+   22+     14 0.8
001106  3+ 4- 4o 5o  5+ 6- 7o 6-   40- D1  55 1.6
001107  6o 7- 5+ 5+  4- 3- 4o 2o   36- D3  46 1.5
001108  2o 4- 5- 4+  3+ 3- 2- 2+   25-     18 1.0
001109  3- 2o 2- 1o  3o 3+ 3o 4o   21-     13 0.7
001110  4o 4o 6o 6+  5+ 3+ 3o 3o   35o D5  42 1.5
001111  2+ 3+ 2- 2+  3+ 4o 4o 3o   24o     16 0.9
001112  3o 4o 4o 4-  3+ 4o 2+ 3-   27o     20 1.0
001113  2- 3o 1+ 3-  2o 2o 2+ 2+   17+      9 0.5
001114  2o 3- 1- 1-  1- 1- 1+ 2-   10+ Q6   5 0.2
001115  1o 1o 1o 1-  1o 0+ 2o 1o    8o Q3   4 0.1
001116  1- 0o 1- 0o  0+ 0o 1o 2+    5o Q2   3 0.0
001117  1+ 0+ 1- 1-  1- 1- 0+ 0o    5- Q1   3 0.0
001118  0o 0o 0o 0+  1+ 1+ 3- 3o    9- Q7K  5 0.2
001119  2- 2+ 2o 2o  1+ 2- 1o 2o   14o      6 0.3
001120  1+ 2- 3- 2o  2- 3o 2+ 1o   16-      8 0.4
001121  3o 2o 2o 2-  2+ 2+ 3- 2+   18+      9 0.5
001122  2+ 2- 1+ 2+  3- 3- 2- 2-   16+      8 0.4
001123  2o 3- 1- 2-  2- 2- 2- 0o   12o Q9   6 0.3
001124  0+ 2+ 2- 3-  2- 3o 3+ 4-   19-     11 0.6
001125  3o 3- 1- 1-  0+ 1- 2+ 1+   12- Q0K  6 0.3
001126  1+ 2- 4- 3-  4o 4- 6- 6-   28+     28 1.2
001127  6+ 6o 6- 5-  4o 3- 4o 3-   36o D4  45 1.5
001128  3o 4+ 5o 4+  5- 4- 4+ 4o   33+     31 1.3
001129  6+ 7- 7- 5-  5o 3+ 2+ 3o   38o D2  56 1.6
001130  2- 2o 2- 2-  1+ 2- 1o 2o   13o Q8   6 0.3
0011                                  Mean 17 0.68

0011 Q 17  16  15   3   2  14  18K 30  23  25K
0011 D  6  29   7  27  10 
