960201  3o 1o 1o 1-  1+ 3- 2+ 2o   14o Q6A  7 0.4
960202  3+ 3- 2- 2o  2o 3+ 2- 1o   18-     10 0.5
960203  1- 1o 1o 1o  2- 1- 0+ 1+    8- Q2   4 0.1
960204  1- 1+ 1o 1-  2- 2o 1o 3-   11o Q4   6 0.2
960205  2+ 3o 0+ 0+  1- 2- 1o 1-   10o Q5K  6 0.2
960206  1+ 1- 1- 1-  0o 0o 2- 1o    6o Q1   3 0.1
960207  2o 1o 1o 1+  2- 2o 2- 3+   14o Q7A  7 0.4
960208  2+ 2o 2o 1-  2o 2+ 2o 2+   16- Q0A  7 0.4
960209  3- 2o 2- 2o  2- 1o 2o 2+   15+ Q9A  7 0.4
960210  1- 2+ 2- 1-  2o 3o 3+ 4o   18-     11 0.6
960211  5- 5o 3- 4+  2o 3- 3o 3o   27+ D1  22 1.1
960212  3o 3o 4- 3o  3+ 1+ 2o 3+   23-     14 0.8
960213  2+ 3- 4o 2o  2o 3o 4- 3-   22+     14 0.8
960214  4+ 3- 3o 3+  3o 3o 2o 1+   23-     15 0.8
960215  3o 2+ 1+ 1+  1+ 1o 3+ 2o   16-      8 0.5
960216  2o 3o 2o 1+  2o 3o 1o 3o   17+      9 0.5
960217  3+ 3o 2- 1+  1- 1o 2o 2-   15-      8 0.4
960218  1+ 2o 2+ 2-  2o 3+ 3- 4o   19+     11 0.7
960219  2+ 3- 2o 2o  1o 0+ 2o 2+   15- Q8A  7 0.4
960220  2+ 2o 2- 1+  3o 2o 1+ 2+   16o      8 0.4
960221  2- 2- 2+ 1+  1o 0+ 1- 1+   10+ Q3   5 0.2
960222  2+ 3+ 3o 2-  1o 1o 2o 1+   16-      8 0.5
960223  3- 3- 2+ 3+  3+ 4+ 2o 2+   23o D5* 15 0.8
960224  4o 5+ 3o 3-  2- 2+ 4- 3o   26- D2  20 1.0
960225  3- 2+ 3- 3-  3- 5- 4o 4-   25+ D3* 18 1.0
960226  4o 3- 3- 3+  3o 2- 3- 4-   24- D4* 16 0.9
960227  2+ 3o 2+ 1+  2+ 3- 4o 4-   22-     14 0.8
960228  3o 4- 2- 1+  1o 1o 1o 2o   15-      8 0.5
960229  1- 1+ 1o 1o  2o 2o 4- 3-   14+      8 0.4
9602                                  Mean 10 0.54
