980801  2- 1+ 2+ 2o  4+ 4+ 6- 2+   24o     21 1.1
980802  2o 1+ 1+ 2-  1- 1- 2+ 2o   12o Q9   6 0.3
980803  1o 1o 1+ 2+  1+ 1- 1+ 2-   11- Q6   5 0.2
980804  2o 3- 1+ 1o  1- 2+ 3- 2o   15-      7 0.4
980805  1o 2- 1+ 2+  2+ 2o 2- 1o   13+ Q0   6 0.3
980806  2o 4o 6o 7+  7- 3- 4o 6+   39o D2  64 1.7
980807  4+ 6o 3+ 3o  4- 2- 3- 2+   27o D4  24 1.2
980808  2+ 3- 2o 2-  2o 2- 1+ 0+   14o      7 0.3
980809  0o 0+ 0+ 0+  1o 1+ 1- 0+    4+ Q2   2 0.0
980810  3+ 3o 3+ 1+  3+ 2- 4- 3+   23o     15 0.8
980811  2+ 1- 1o 1+  1+ 1+ 1+ 3o   12+      6 0.3
980812  3- 3- 2- 1-  1- 1o 1o 3o   13+      7 0.4
980813  3- 2o 2o 2-  1o 1o 0+ 0o   11- Q8   5 0.2
980814  0+ 0+ 2- 2o  2+ 3- 2+ 0+   12o      6 0.3
980815  0o 1- 0o 1+  2- 2- 2+ 1+    9o Q5   4 0.1
980816  1- 1o 0+ 0+  1- 1+ 0+ 0o    5- Q3   3 0.0
980817  0+ 1+ 1- 0+  0+ 1- 0+ 1-    5- Q1   3 0.0
980818  0+ 1o 2o 1-  1- 1o 1+ 2o    9o Q4   4 0.2
980819  2- 1- 1+ 1-  1+ 2o 3o 4o   15-      9 0.5
980820  4- 2+ 2+ 3+  3o 4- 4o 3o   25+     17 0.9
980821  3o 1o 1- 0+  0+ 0o 0o 2+    8- Q7K  4 0.2
980822  1+ 1+ 3o 4o  3+ 4- 4+ 3o   24o     17 0.9
980823  4- 3o 4o 4o  4- 3o 3- 1+   25+     18 1.0
980824  1- 2o 2+ 2-  2o 2+ 2o 3o   16o      8 0.4
980825  4- 3+ 1o 1+  1+ 1+ 3- 2+   17o     10 0.6
980826  2o 2+ 5- 6-  5- 6- 6- 6+   37o D3  49 1.6
980827  8o 8o 8- 7-  7- 7- 7o 6+   57o D1 144 2.0
980828  4+ 5o 4+ 3+  4- 5- 4o 3+   33- D5  30 1.3
980829  4- 3o 3- 2-  4- 4- 5+ 2o   26-     20 1.0
980830  3o 4- 2+ 3o  3- 3+ 4- 2+   24o     15 0.9
980831  3- 2+ 4- 3o  4- 4o 3o 3-   25o     17 0.9
9808                                  Mean 18 0.65

9808 Q 17   9  16  18  15   3  21K 13   2   5 
9808 D 27   6  26   7  28 
