960901  3- 2- 1+ 2-  1o 1o 2- 0+   11+ Q5   6 0.3
960902  1o 2- 1+ 1+  1+ 1+ 1- 1o   10- Q3   5 0.2
960903  0o 1- 1- 1o  1- 1- 0+ 1-    5- Q1   3 0.0
960904  0+ 1- 1- 2-  2o 3o 2o 4+   15-      9 0.5
960905  2o 2+ 2- 1+  1o 1+ 1o 2o   13- Q6   6 0.3
960906  2+ 1o 1+ 2-  1+ 1+ 0+ 2o   11+ Q4   5 0.2
960907  2- 3- 3- 2+  2- 1- 1o 2o   15- Q9A  7 0.4
960908  3- 3- 1- 1+  2- 1- 1+ 1-   12- Q7K  6 0.3
960909  0+ 1- 0+ 2o  2- 1o 2- 4+   12o Q0A  8 0.4
960910  5o 5o 5- 5-  4- 3o 4o 2+   32+ D2  31 1.3
960911  3+ 4o 3+ 3o  3+ 3- 3- 4+   27-     19 1.0
960912  5- 4- 5o 3o  4o 4+ 3o 4+   32o D5  29 1.3
960913  5- 2+ 2+ 3o  2o 2+ 4o 4o   25-     18 1.0
960914  4- 3- 2+ 3o  2- 1+ 2- 1+   18-     10 0.6
960915  2o 2o 3o 3-  4o 2+ 5o 3+   24+     18 1.0
960916  2+ 4o 4o 3o  3+ 4o 2o 2+   25o     17 0.9
960917  3o 3o 1+ 1+  1+ 2- 2o 3-   16+      9 0.5
960918  4- 2- 4- 4-  4o 3o 3o 3-   25+     18 1.0
960919  1+ 1- 2- 3-  3- 5o 4- 2+   20o     15 0.8
960920  5- 4o 4+ 6-  4+ 3+ 3o 5-   34o D1  34 1.3
960921  5o 4+ 5- 4+  3+ 4+ 3+ 3o   32+ D3  29 1.3
960922  4- 4- 5+ 3+  5- 5+ 2o 2-   30-     28 1.2
960923  3o 5- 4- 5o  4o 5- 3- 3o   31-     27 1.2
960924  2+ 2o 2o 2+  3- 1+ 2o 2-   16+      8 0.4
960925  1o 4- 3- 2+  2+ 2+ 1o 2+   18-     10 0.5
960926  3- 4+ 3o 2+  3o 4+ 6+ 4+   30+ D4  30 1.3
960927  4+ 4o 3- 4-  3- 2o 1o 2+   23-     16 0.9
960928  2- 4+ 4- 2o  3o 3+ 3- 2-   22+     15 0.8
960929  2+ 3- 2+ 1o  2- 1+ 2+ 1-   14+ Q8A  7 0.4
960930  0+ 2- 1o 1o  1+ 1+ 1o 0+    8o Q2   4 0.1
9609                                  Mean 15 0.71

9609 Q  3  30   2   6   1   5   8K 29A  7A  9A
9609 D 20  10  21  26  12 
