110201  2o 3- 3- 1+  2- 3+ 3+ 2-   19-     10 0.6
110202  3o 2o 1+ 2-  2- 1+ 1+ 0+   13-      6 0.3
110203  0+ 0+ 1- 0+  0o 0+ 0+ 0o    2+ Q1   2 0.0
110204  2- 3+ 2+ 2-  2- 2+ 5+ 6-   24o D1  22 1.1
110205  5o 4- 3- 2+  1+ 2+ 3o 3-   23o D3* 16 0.9
110206  2+ 3- 3- 3-  3o 4- 2o 2o   21o D4* 12 0.7
110207  2- 1- 0+ 1-  1- 1o 1o 2o    8o      4 0.1
110208  2+ 3- 1- 1+  0o 0o 1o 1+    9+      5 0.2
110209  0+ 0o 0o 1o  0+ 0+ 0+ 0o    2+ Q2   2 0.0
110210  0o 1o 2+ 2-  1o 0+ 1o 1+    9-      4 0.1
110211  1o 2- 0+ 1-  1- 1o 3- 2o   10o      5 0.2
110212  1+ 2o 2- 1o  1- 1- 1+ 0o    9-      4 0.1
110213  0o 0o 1o 0o  0+ 0+ 1o 1-    3+ Q4   2 0.0
110214  0o 0o 0+ 0+  1- 3o 4o 5+   14- D5* 13 0.8
110215  2- 2- 2- 2-  2o 2- 1+ 3-   14+      7 0.3
110216  1- 2+ 1- 1o  0+ 0+ 0+ 0+    6o      3 0.1
110217  0o 0o 1- 0+  0+ 1o 1+ 1-    4+ Q9   2 0.0
110218  3o 5- 5o 4-  3o 3o 2+ 2o   27- D2  21 1.1
110219  3- 2- 2o 2-  2o 1o 1- 1o   13-      6 0.3
110220  1o 1o 3- 3-  2o 2+ 3o 2+   17o      9 0.5
110221  2o 3- 1o 2-  2o 2o 2+ 2+   16o      8 0.4
110222  2- 1- 0o 1o  0+ 0+ 0o 0o    4o Q0   2 0.0
110223  0o 1- 1o 0o  1o 1- 1- 0+    4+ Q7   2 0.0
110224  0o 2- 0+ 1-  0o 0o 0o 0o    3- Q6   1 0.0
110225  0o 0+ 0+ 1-  1o 0+ 1o 1o    5- Q8   3 0.0
110226  0o 0+ 1- 1o  1- 1o 1o 1+    6o      3 0.1
110227  0+ 0o 0o 1-  1- 1o 1- 0o    3+ Q3   2 0.0
110228  0o 0+ 1- 1-  1- 0+ 1- 1o    4+ Q5   2 0.0
1102                                  Mean  6 0.28

1102 Q  3   9  27  13  28  24  23  25  17  22 
1102 D  4  18   5*  6* 14*
