111201  3o 2+ 1+ 2-  2- 1- 2- 1o   13+      7 0.3
111202  1o 0o 1o 0+  0+ 1+ 3- 3o   10-      6 0.2
111203  2o 1o 3- 3-  1+ 2- 3o 3o   17+ D1* 10 0.5
111204  3- 1+ 1o 1o  1o 1- 0o 0+    8o      4 0.1
111205  0o 0+ 0o 0o  0+ 0+ 1+ 2-    4o      2 0.0
111206  0o 0o 0o 0o  0+ 1- 0+ 0o    1+ Q5   1 0.0
111207  0o 0o 0o 0+  0o 0o 0+ 1o    2- Q7   1 0.0
111208  0+ 0o 0+ 0o  0+ 0+ 2- 0o    3o      2 0.0
111209  0+ 0+ 1o 1o  2- 2- 1- 1o    8-      4 0.1
111210  3- 2o 3- 2o  1o 1o 2o 3o   16+ D3*  8 0.5
111211  2o 1- 2- 1+  3- 3- 2o 1o   14o D4*  7 0.4
111212  2+ 1+ 1o 1-  1o 3- 2- 2-   12+      6 0.3
111213  2- 1o 1o 1o  2o 1- 1- 1+    9+      4 0.2
111214  1o 1+ 0+ 0+  0o 0+ 1o 0+    5-      3 0.0
111215  0o 1- 0+ 0o  0o 0o 0o 0+    1+ Q6   1 0.0
111216  0+ 0o 0o 0o  0o 0o 0o 0o    0+ Q2   0 0.0
111217  0o 0o 0o 0o  0+ 0o 0o 1-    1o Q4   1 0.0
111218  0o 0o 0o 1-  0+ 0o 1+ 1-    3o Q0   2 0.0
111219  2- 2o 1+ 1-  1+ 2o 3- 2o   14-      6 0.3
111220  2o 1- 1+ 1o  1- 1+ 3- 1+   11o      6 0.2
111221  1- 1o 0+ 1o  2- 2- 2+ 3-   11+      6 0.3
111222  3- 1o 0+ 0+  0+ 1- 1+ 1o    8-      4 0.1
111223  1- 1- 0o 1-  0o 0o 0o 0o    2o Q8   1 0.0
111224  0o 0o 1- 1-  0+ 0+ 1o 1-    4- Q9   2 0.0
111225  1+ 2- 1o 0+  0+ 0o 1- 0o    5+      3 0.0
111226  0o 0o 0+ 0o  0o 0+ 0+ 0o    1o Q3   1 0.0
111227  0o 0o 0o 0o  0o 0o 0o 0o    0o Q1   0 0.0
111228  0+ 0+ 0o 1-  2o 2o 2- 1o    8o      4 0.1
111229  1- 2o 3o 4-  1+ 1+ 2o 2o   16o D2*  9 0.5
111230  1o 2o 1o 0+  1- 3o 3- 2+   13o D5*  7 0.4
111231  2+ 1+ 1+ 2-  1- 1o 1+ 2o   12-      6 0.2
1112                                  Mean  4 0.15

1112 Q 27  16  26  17   6  15   7  23  24  18 
1112 D  3* 29* 10* 11* 30*
