080601  2o 2o 2- 1+  2- 3- 2+ 2-   15+      7 0.4
080602  2- 1+ 1- 1o  1+ 1+ 1+ 1-    9+      4 0.2
080603  0+ 2- 1- 1o  1o 1+ 1+ 2-    9o      4 0.2
080604  2- 1o 1o 0o  1o 1- 0o 0+    6- Q7   3 0.1
080605  0+ 0o 0+ 1o  1- 1o 0+ 0o    4- Q3   2 0.0
080606  1- 2o 2- 2+  1o 1o 2o 2o   13-      6 0.3
080607  2o 1+ 3+ 3-  3- 2o 3o 3-   20- D5* 11 0.6
080608  3o 1+ 1+ 1o  3- 2o 1- 1+   13+      7 0.4
080609  2- 1- 0+ 0+  0+ 0o 1+ 1o    6- Q8   3 0.1
080610  1- 0+ 0o 0+  1o 1- 0+ 0+    4- Q2   2 0.0
080611  1- 1- 1+ 1o  1- 0+ 0+ 1-    6- Q5   3 0.1
080612  0+ 1o 1+ 0+  0+ 1- 1- 1o    6- Q6   3 0.1
080613  1- 0+ 0o 0o  0+ 0+ 1o 0+    3o Q1   2 0.0
080614  1- 0+ 1- 0+  2- 3+ 5- 6-   17+ D3* 18 1.0
080615  4o 4+ 3+ 3-  2+ 3- 2+ 3+   25o D1* 17 0.9
080616  2+ 2- 2o 3-  2+ 3- 4- 4-   21o D4* 12 0.7
080617  3o 2+ 2+ 2+  2o 2+ 2o 2o   18+      9 0.5
080618  3+ 3+ 2+ 2-  2o 1o 1- 1-   15o      8 0.5
080619  1o 1- 1- 2-  2- 2o 3- 2-   12o      6 0.3
080620  2+ 3o 3o 2-  1+ 1+ 2o 2o   17-      9 0.5
080621  1o 1- 1- 1o  1- 1o 1+ 1+    8- Q9   4 0.1
080622  1+ 0+ 0+ 1o  1- 0+ 0+ 1-    5o Q4   3 0.1
080623  2- 2- 1- 1o  1o 1- 1- 0+    8- Q0   4 0.1
080624  1- 1- 1- 1-  1- 1o 2o 3o    9+      5 0.2
080625  3- 2+ 2+ 1o  1o 2+ 3+ 3o   18o     10 0.6
080626  4o 3+ 2+ 4-  3- 2o 2o 2-   22- D2* 14 0.8
080627  3+ 2o 2- 2+  2o 2+ 1+ 1o   16o      8 0.4
080628  1o 1+ 1- 1+  1+ 1+ 2o 1+   10+      5 0.2
080629  2o 2o 1o 2o  1+ 2- 2o 3o   15o      7 0.4
080630  1o 1+ 1o 1-  1+ 1+ 1+ 0+    8+      4 0.1
0806                                  Mean  7 0.33

0806 Q 13  10   5  22  11  12   4   9  21  23 
0806 D 15* 26* 14* 16*  7*
