130501  3- 3o 5- 4-  5- 3+ 6- 3+   31o D1  29 1.3
130502  3+ 4- 2o 2-  1o 2- 3o 2-   18o     10 0.6
130503  2- 1+ 1o 1-  1+ 2o 2- 1-   10+ Q0   5 0.2
130504  1+ 1- 1+ 1+  1+ 2- 1+ 2-   11- Q8   5 0.2
130505  2o 2o 2- 1+  2o 3+ 2- 0+   14+      7 0.4
130506  1+ 1o 2+ 2+  2- 2o 2o 2+   15o      7 0.4
130507  3o 3- 3- 2+  2o 2- 2- 1-   17-      9 0.5
130508  3o 2- 2- 1o  1+ 2- 1+ 1+   13o      6 0.3
130509  1+ 1+ 1o 1+  1- 1- 0+ 0+    7o Q5   4 0.1
130510  1o 1+ 1- 1+  1+ 0+ 1- 0+    7o Q6   4 0.1
130511  0o 1+ 1- 1o  0+ 0+ 1- 1-    5o Q3   3 0.0
130512  1o 2- 1- 1o  0+ 1o 0+ 0+    6+ Q4   3 0.1
130513  1- 1o 1+ 1-  1- 2+ 1o 0+    8o Q7   4 0.1
130514  1+ 1- 2o 2+  2+ 2- 2o 2-   14o      6 0.3
130515  0+ 1o 2- 2o  4o 2+ 2o 1-   14o      8 0.4
130516  3+ 4o 2- 2-  3+ 4o 2+ 3+   24-     16 0.9
130517  2+ 2+ 1+ 1+  2- 2+ 3+ 2o   17-      8 0.5
130518  4+ 5+ 3o 2+  2o 2- 3+ 2o   24o D4* 19 1.0
130519  3+ 2o 2o 2o  2+ 3- 2o 4-   20o     11 0.6
130520  2o 1+ 0+ 1o  2- 2+ 2+ 2o   13o      6 0.3
130521  2- 1o 2- 1o  1- 1- 1o 2+   10o Q9   5 0.2
130522  3o 2- 2- 2+  3- 2+ 3- 2+   19-     10 0.5
130523  1+ 3o 1+ 2o  2+ 2- 2o 2-   15+      8 0.4
130524  2o 3- 2o 3-  3+ 2+ 6- 4+   25o D3  20 1.0
130525  4+ 5o 3o 4+  4o 5o 5o 5o   36- D2  37 1.4
130526  4o 4- 4o 2-  2o 4o 4- 2o   25o D5* 18 1.0
130527  2o 3o 2o 2+  3o 3+ 4o 2+   22o     13 0.8
130528  3- 3o 2+ 2o  2o 1o 1- 0o   14-      7 0.4
130529  0o 0+ 0o 0o  0+ 0+ 0+ 0o    1+ Q1   1 0.0
130530  0+ 0o 0o 0+  0+ 1- 1- 0o    2+ Q2   2 0.0
130531  0o 0+ 0+ 1-  1+ 3+ 4- 4-   13+      9 0.5
1305                                  Mean 10 0.47

1305 Q 29  30  11  12   9  10  13   4  21   3 
1305 D  1  25  24  18* 26*
