000101  5+ 5- 4o 3+  4+ 3o 4+ 4-   33- D2  30 1.3
000102  3o 3+ 3+ 3+  3- 3+ 3+ 3o   25+     16 0.9
000103  3+ 3o 3- 3-  2+ 2+ 3o 2-   21o     12 0.7
000104  2+ 2+ 2+ 3o  3+ 3- 2+ 4-   22o     13 0.7
000105  4o 3+ 3+ 3+  2+ 3o 4- 4o   27o     19 1.0
000106  3- 3+ 2o 3+  4+ 4+ 3o 3+   26+     19 1.0
000107  3+ 3o 1+ 2o  2o 2+ 3- 2o   19-     10 0.6
000108  2o 1- 1+ 2-  2- 2+ 1- 0o   10+ Q5   5 0.2
000109  1+ 1+ 0o 0o  0+ 0+ 0+ 2-    5+ Q4   3 0.0
000110  1+ 2o 1- 1-  1o 2- 2o 3o   12+ Q9K  6 0.3
000111  3o 2+ 2- 2+  4- 4- 5+ 5+   27+ D4  24 1.2
000112  4- 3o 3- 2o  1o 2o 2+ 2o   19-     10 0.6
000113  2o 2+ 2+ 3o  2+ 3- 1o 2-   17+      9 0.5
000114  3o 2+ 1o 1-  2- 2+ 2+ 2-   15o      8 0.4
000115  2o 2o 1+ 1-  2o 1+ 1+ 2-   12+ Q8   6 0.3
000116  1+ 1o 1+ 1+  2- 2- 2- 2o   12o Q7   6 0.2
000117  1+ 0+ 1o 0+  1- 0+ 1- 0o    5- Q2   3 0.0
000118  0+ 0+ 1- 1-  1o 1+ 1- 1-    6- Q3   3 0.1
000119  1- 0+ 1- 0+  1- 1+ 2o 3o    9o Q6K  5 0.2
000120  2+ 2- 2+ 2o  3o 2+ 4- 2-   19o     10 0.6
000121  1- 0o 0o 0+  1- 0+ 0o 0+    2+ Q1   2 0.0
000122  1+ 2+ 2+ 3o  3+ 3+ 5+ 5o   26o     22 1.1
000123  6+ 6- 2o 4-  4- 3- 1o 1o   26o D5  29 1.3
000124  2- 3- 4o 3+  2+ 2+ 2+ 3o   22-     13 0.8
000125  2o 3- 2o 1+  1o 1+ 2+ 2-   14+ Q0A  7 0.3
000126  2o 3o 2o 1+  1o 1o 1+ 3o   15-      8 0.4
000127  3+ 2+ 2- 2o  3o 3o 4+ 4+   24o     17 0.9
000128  5o 5o 4+ 4-  4+ 4- 3+ 4+   34- D1  32 1.3
000129  4+ 4o 4+ 4o  4+ 5- 4+ 4-   34- D3  30 1.3
000130  3- 3- 3+ 2o  3+ 3o 4- 3o   24-     15 0.8
000131  3+ 2+ 3- 2+  2+ 3- 2o 2o   20-     10 0.6
0001                                  Mean 13 0.63

0001 Q 21  17  18   9   8  19K 16  15  10K 25A
0001 D 28   1  29  11  23 
