120901  2- 2- 2o 2-  1+ 1o 1- 2-   12-      5 0.2
120902  3o 3- 2+ 2+  2+ 3- 4- 5-   24- D3* 16 0.9
120903  3+ 4o 4- 3o  6- 5- 4+ 4o   33- D1  31 1.3
120904  3+ 3o 4+ 2o  2o 2+ 2+ 4o   23+ D4* 16 0.9
120905  6- 5+ 5o 4o  2o 3+ 3+ 3-   31+ D2  32 1.3
120906  4+ 4o 1- 1-  1- 3o 3- 1o   17o     12 0.7
120907  1+ 3o 2+ 1+  2o 2- 3+ 3o   18o     10 0.6
120908  3- 2+ 1+ 2-  2o 2o 2o 1o   15o      7 0.4
120909  1o 1o 1o 1+  1- 1- 1o 1-    7+ Q8   4 0.1
120910  2- 1- 1o 0+  1o 1- 1- 0o    6o Q7   3 0.1
120911  0o 0o 0+ 0+  0o 0+ 0o 0+    1+ Q3   1 0.0
120912  1o 1o 1+ 2o  1+ 1- 1o 2o   10+      5 0.2
120913  3o 2- 1+ 0+  0+ 2- 1o 1-   10o      5 0.2
120914  1- 1+ 1- 1-  1+ 2- 1o 3o   10+      6 0.2
120915  2+ 2o 2- 1+  1- 1+ 1+ 2+   13o      6 0.3
120916  2+ 3- 1- 2-  1o 1o 3o 1+   14-      7 0.4
120917  2o 2- 0o 1o  1- 0+ 1- 2-    8o Q0   4 0.1
120918  3o 3+ 2o 2-  2+ 3- 0+ 1o   16+      9 0.5
120919  1o 2+ 1- 1+  2- 4- 4- 5-   19o D5* 14 0.8
120920  3+ 2o 3o 2+  2o 2o 2o 2-   18+     10 0.5
120921  1+ 1+ 1+ 1+  2+ 3- 2- 1-   13-      6 0.3
120922  2- 1o 1+ 1+  0+ 0+ 0+ 1+    8- Q9   4 0.1
120923  0o 0o 0o 0o  0o 0o 0+ 0o    0+ Q1   0 0.0
120924  0o 0o 0o 0o  0+ 1+ 1- 1-    3o Q5   2 0.0
120925  1- 1- 1- 0+  0+ 0+ 0o 0o    3o Q4   2 0.0
120926  1- 0+ 1- 1-  2- 1o 3o 2+   10+      6 0.3
120927  3- 2- 1+ 1-  0+ 0+ 0+ 1o    8+      4 0.2
120928  0o 0o 0+ 0o  0o 0o 0o 0o    0+ Q2   0 0.0
120929  0o 1o 1+ 1-  1- 1- 1o 1-    6o Q6   3 0.1
120930  1- 1o 1+ 3o  3o 3o 3- 4+   19o     13 0.7
1209                                  Mean  8 0.38

1209 Q 23  28  11  25  24  29  10   9  22  17 
1209 D  3   5   2*  4* 19*
