950401  1- 0+ 0+ 0+  1+ 4- 5- 4o   15+     13 0.7
950402  4+ 6- 2+ 4o  4o 2- 1+ 1o   24+     22 1.1
950403  0+ 0+ 0+ 0+  0+ 0o 0+ 0+    2+ Q1   2 0.0
950404  1+ 1- 1o 0+  0+ 1o 0+ 1+    6+ Q3   3 0.1
950405  3- 2o 1+ 3+  2o 2- 3o 2+   18+     10 0.6
950406  3- 1+ 0+ 0+  1- 0+ 2o 3-   10+ Q9K  6 0.3
950407  4o 6- 6o 5+  7o 8o 7+ 6o   49+ D1 100 1.9
950408  4o 5- 5- 5o  4o 5+ 3+ 3+   34+ D2  34 1.3
950409  5- 4+ 4+ 4o  4- 4o 3- 3-   30+ D4  25 1.2
950410  3o 5- 4o 5-  4o 4o 3o 3o   30+ D5  26 1.2
950411  2+ 4+ 4- 3o  3- 3o 5o 4-   28-     22 1.1
950412  4+ 4o 3- 2+  2+ 3o 3o 2o   24-     16 0.9
950413  3- 3+ 2o 1o  1- 2- 1+ 2+   15o      8 0.4
950414  3- 1+ 1- 1-  1o 1o 1+ 2-   10+ Q7   5 0.2
950415  1o 1o 0+ 0+  1+ 1+ 1o 0+    7- Q4   4 0.1
950416  1- 0+ 1+ 1o  0+ 0+ 2- 2-    7+ Q5   4 0.1
950417  3o 2- 1o 1o  0+ 1o 1- 1o   10- Q8K  5 0.2
950418  2+ 1+ 1+ 2+  2- 2o 2o 1+   14+      7 0.3
950419  2o 2+ 2+ 1o  1- 1o 2- 2o   13o Q0   6 0.3
950420  2- 3o 2+ 2-  2o 2+ 2- 1o   16-      8 0.4
950421  0+ 0+ 0+ 0o  0+ 1- 1- 1-    3+ Q2   2 0.0
950422  1o 0+ 0+ 2+  4- 4o 4+ 3o   19o     14 0.8
950423  4- 3o 3+ 4-  3+ 4o 3o 5-   29-     22 1.1
950424  4o 5o 4+ 2+  3- 4o 4+ 3+   30o     26 1.2
950425  5- 5- 3- 2o  3- 3- 3- 2-   24-     17 0.9
950426  3o 3+ 3- 3-  3+ 4- 3o 4+   26o     18 1.0
950427  4o 3+ 6+ 4+  4+ 3o 3o 1+   30- D3  30 1.3
950428  2o 3- 3o 4-  3+ 2+ 2- 1+   20o     12 0.7
950429  2+ 2o 2- 1+  3- 2- 2o 2o   16-      7 0.4
950430  1+ 1- 1- 1-  1- 0+ 1+ 2o    8- Q6   4 0.1
9504                                  Mean 16 0.66
