020501  1o 1+ 1o 1o  1o 0+ 1- 1-    7o Q4   4 0.1
020502  2- 1+ 0+ 1-  2+ 2+ 1- 1-   10o Q9   5 0.2
020503  1+ 2o 1+ 1-  1+ 1+ 2- 1-   10+ Q7   5 0.2
020504  1- 2- 2o 1-  1- 1o 2- 1o    9+ Q6   4 0.2
020505  1- 0+ 0+ 1o  1o 0+ 1- 1+    6- Q2   3 0.1
020506  1- 1- 1o 1+  2o 3o 2+ 3o   14o      8 0.4
020507  2+ 1+ 1o 1o  2o 2+ 3- 3o   16-      8 0.4
020508  3o 3- 2+ 1+  1+ 2- 2- 2-   16-      8 0.4
020509  3- 1o 2o 2+  2- 0+ 1- 1o   12-      6 0.3
020510  2o 2- 3o 4-  2+ 3o 3+ 4o   23o D5* 15 0.8
020511  1o 1- 2o 6-  7- 7- 5+ 4+   32+ D2  49 1.6
020512  5- 3o 4- 2o  3- 2+ 2o 2+   23-     15 0.8
020513  4- 3- 1o 1+  2+ 1+ 1o 1o   14+      8 0.4
020514  4- 5- 4+ 4-  4- 4o 5o 4-   33- D3  29 1.3
020515  4- 3+ 2+ 2+  2- 2+ 3- 2o   20+     12 0.7
020516  2- 2o 2- 2o  2- 1+ 2o 2+   15-      7 0.3
020517  1o 0+ 1+ 1o  2+ 1+ 2- 1+   10+ Q8   5 0.2
020518  1+ 1o 1o 1o  1+ 1o 5+ 4+   16+     14 0.8
020519  3+ 4o 4o 1o  1- 0+ 0+ 1-   14+     11 0.6
020520  1- 3- 2o 3+  2o 2+ 3+ 2o   18+     10 0.6
020521  3+ 1o 3+ 1o  2- 1- 1+ 4-   16o     10 0.6
020522  2- 1+ 2- 3-  2+ 2o 2+ 2-   16-      8 0.4
020523  3- 3- 2o 7-  8- 8+ 5o 3+   38+ D1  78 1.8
020524  1- 0+ 0+ 0+  0+ 0o 0+ 1-    3o Q1   2 0.0
020525  1- 0+ 0+ 0+  1+ 2o 1+ 1o    7+ Q5   4 0.1
020526  1+ 1o 1+ 1+  1+ 2+ 2- 3o   13+      7 0.3
020527  3+ 2+ 5- 4-  4o 5- 2+ 3-   28- D4  22 1.1
020528  2+ 3- 3- 1+  2+ 2+ 2+ 2o   18o      9 0.5
020529  3o 2- 2- 1o  3- 1o 1o 1o   13o      7 0.3
020530  2- 1+ 2o 1+  2o 2- 1o 1+   12+ Q0   6 0.3
020531  1+ 1o 0+ 1-  1- 1- 1- 1-    6o Q3   3 0.1
0205                                  Mean 12 0.51

0205 Q 24   5  31   1  25   4   3  17   2  30 
0205 D 23  11  14  27  10*
