001201  2o 2+ 1- 2-  2o 2+ 1- 0+   12o      6 0.3
001202  0o 0o 1- 1-  1+ 2- 1o 1o    6+ Q6   3 0.1
001203  1o 2o 3o 2o  3o 3o 3o 1+   18+     10 0.6
001204  3- 3o 3- 2o  2- 1o 1+ 3-   17o      9 0.5
001205  1+ 2o 1o 2-  2o 1o 0+ 0+   10- Q9   5 0.2
001206  0+ 1o 2- 2-  1+ 3o 2+ 3-   14o      7 0.4
001207  3o 3o 3+ 3-  3+ 2o 2+ 4o   24- D4* 15 0.9
001208  4- 3+ 3o 3o  4o 3+ 3o 3+   27- D2* 18 1.0
001209  3o 4- 3+ 3-  2+ 3+ 3+ 4+   26o D3* 18 1.0
001210  3+ 3o 2+ 2o  2o 2o 3- 3-   20o D5* 11 0.6
001211  3o 3- 2+ 2-  2- 1- 1+ 3-   16o      8 0.5
001212  1o 1+ 1- 1o  2- 1+ 2+ 1+   11-      5 0.2
001213  3- 2- 1- 1o  1- 0+ 1- 1+    9o Q0   5 0.2
001214  0+ 0+ 1- 1-  1- 0+ 0+ 1+    5- Q3   3 0.0
001215  1- 0o 0+ 1-  1- 0+ 1- 0+    4- Q1   2 0.0
001216  0o 0o 0+ 0+  1o 1+ 2- 1+    6o Q7   3 0.1
001217  2o 2+ 1o 1+  3o 2+ 3+ 1o   16+      9 0.5
001218  2- 3- 2o 2+  2- 3- 3- 2o   18-      9 0.5
001219  2o 2- 1- 2o  1+ 1+ 1+ 0+   11-      5 0.2
001220  0o 0o 1- 1+  1- 1- 1+ 1-    5+ Q4   3 0.0
001221  0+ 0o 0+ 2-  2- 2- 1- 1+    8- Q8   4 0.1
001222  0+ 1+ 1o 1-  1- 1o 2- 4-   10+      6 0.3
001223  4+ 6- 4o 2+  3- 2+ 2o 2o   25+ D1  21 1.1
001224  2- 3o 1o 1-  1- 1- 1+ 1+   10+      6 0.2
001225  2o 1o 1- 1-  3o 2+ 0+ 2+   12+      6 0.3
001226  2- 1+ 1o 1o  0+ 1o 2o 3-   11o      6 0.2
001227  2o 1+ 1o 1o  2+ 3+ 2+ 2-   15o      8 0.4
001228  2+ 1o 1+ 1o  3o 1+ 1o 0+   11+      6 0.3
001229  1o 3+ 2- 1o  0+ 1o 1+ 2o   12-      6 0.3
001230  1+ 1- 1- 1o  1o 1- 0o 1o    6+ Q5   3 0.1
001231  1+ 0o 0+ 1o  1- 0o 0o 0+    4- Q2   2 0.0
0012                                  Mean  7 0.36

0012 Q 15  31  14  20  30   2  16  21   5  13 
0012 D 23   8*  9*  7* 10*
