970101  2o 2- 1- 1-  1o 1o 1o 1+    9+      4 0.2
970102  1+ 1o 1+ 2-  2- 2- 2- 1o   11+      5 0.2
970103  1+ 1- 0+ 1o  0+ 1o 1+ 1o    7o Q5   4 0.1
970104  1+ 1o 1o 1+  0+ 0+ 0+ 1o    7- Q4   4 0.1
970105  1+ 1+ 1- 1o  1- 1+ 1- 0+    7+ Q6   4 0.1
970106  1- 1- 0+ 1-  1+ 1- 0+ 0+    5o Q2   3 0.1
970107  2+ 4o 2o 2+  3- 3- 2+ 2-   20o     11 0.7
970108  3- 3+ 1+ 1o  2o 1+ 1+ 2-   15-      8 0.4
970109  2o 1+ 2+ 1o  1- 0+ 1+ 2o   11o      5 0.2
970110  3- 5- 6o 5o  4- 3+ 4o 3-   32o D1  32 1.3
970111  5- 4o 2+ 4o  4- 1+ 2- 1+   23o D4* 18 1.0
970112  2- 2o 5- 3-  2o 3- 2+ 2o   20o     12 0.7
970113  2o 3- 2- 1o  2+ 2- 2- 1o   14o      7 0.3
970114  1- 1- 1+ 1-  1+ 1o 2- 2-    9o Q0   4 0.2
970115  1- 1- 1o 1o  2- 2o 1o 0+    8+ Q9   4 0.1
970116  1o 1o 1- 1-  0+ 0o 0+ 1o    5o Q1   3 0.0
970117  0o 0o 0o 0o  1- 1o 1o 1+    4o Q3   2 0.0
970118  3o 2o 1+ 1+  1- 1- 1- 0+   10o      5 0.2
970119  1o 1- 0+ 1o  2o 3o 1+ 1o   10+      6 0.2
970120  1- 0+ 1+ 1o  2- 3o 2o 3-   13-      7 0.3
970121  3+ 2- 2- 2o  3o 3o 2o 1o   18-     10 0.5
970122  2o 2+ 1o 1o  1- 2- 2- 2-   12o      6 0.3
970123  2+ 0+ 1- 1-  1o 1- 1- 0+    7- Q7   4 0.1
970124  0+ 1o 1- 1-  1- 1+ 1o 2+    8o Q8   4 0.1
970125  2+ 1+ 1o 1o  1o 0+ 2+ 3-   12o      6 0.3
970126  2+ 2o 1- 2-  4- 4- 4+ 5-   23o D3* 18 1.0
970127  3o 4- 2o 3-  1+ 3+ 3+ 4o   23+ D5* 16 0.9
970128  3+ 5- 3- 3-  4o 4o 4+ 4-   29+ D2  24 1.1
970129  3- 2o 2- 2o  2o 2- 3o 2+   17+      9 0.5
970130  3o 2+ 3- 1+  3o 4o 4- 3+   23+     15 0.9
970131  3- 3o 1- 1o  1o 2- 2o 2+   14+      8 0.4
9701                                  Mean  9 0.40

9701 Q 16   6  17   4   3   5  23  24  15  14 
9701 D 10  28  26* 11* 27*
