161001  3o 4o 2+ 3-  2o 4- 4+ 3o   25o     17 0.9
161002  3+ 3o 3- 2o  3+ 2+ 4+ 3+   24+     16 0.9
161003  2+ 4- 3+ 1o  2o 3- 3+ 3o   21+     13 0.8
161004  4- 5o 3o 4o  4o 2o 3+ 3+   28+     23 1.1
161005  3+ 3+ 3o 2o  2o 2+ 2- 2+   20o     11 0.6
161006  2o 2- 1o 0o  0+ 2+ 2o 1o   10+ Q7   5 0.2
161007  3- 2- 1o 0+  1- 2- 2o 1-   11- Q8   5 0.2
161008  2o 3+ 2o 2o  1o 1o 2- 1+   14+ Q0A  7 0.4
161009  1+ 1o 1+ 1o  2- 1- 2o 1o   10o Q4   5 0.2
161010  3+ 3- 2+ 1o  1o 3- 3o 1-   17-     10 0.5
161011  0o 0o 1- 1o  0+ 0o 0+ 1-    3o Q2   2 0.0
161012  1- 0+ 1- 0+  0+ 1o 2- 3o    8o Q6K  5 0.2
161013  2+ 3o 4+ 5-  5- 6+ 6+ 5o   37- D3  46 1.5
161014  6- 5- 5- 3o  2- 2- 1- 1-   23-     22 1.1
161015  3- 2+ 2o 2o  2o 3- 2o 3o   19-     10 0.5
161016  3- 1+ 3- 3o  3o 2+ 5o 4-   24-     17 0.9
161017  3+ 3+ 4- 4o  2+ 4- 3+ 4o   28-     20 1.0
161018  3- 3o 3o 2o  1+ 1+ 1o 2+   17-      9 0.5
161019  3- 2o 1o 1+  1o 1+ 1+ 1-   11+ Q9   6 0.3
161020  1+ 0o 0+ 0o  0+ 0o 1+ 0+    4- Q3   2 0.0
161021  0o 1- 0+ 0o  0o 0o 0o 0+    1+ Q1   1 0.0
161022  1o 0o 1- 1+  1o 2- 2+ 2-   10- Q5   5 0.2
161023  0+ 2o 3- 1+  2o 2o 3- 3o   16o      8 0.5
161024  4- 4- 3- 2o  4- 3o 2o 4-   24+     16 0.9
161025  4+ 4+ 3+ 5o  6+ 6+ 5+ 6o   41o D1  57 1.7
161026  5- 5o 4- 6-  4o 6- 5- 5-   38o D2  44 1.5
161027  4+ 5- 4- 3o  3+ 5- 4o 3+   31o D5  26 1.2
161028  3- 3- 3+ 3-  3- 3+ 3o 4+   25-     16 0.9
161029  5o 5+ 5- 3+  4- 2+ 3- 2+   29+ D4  27 1.2
161030  4o 3+ 3o 2+  4- 3+ 3o 2o   25-     16 0.9
161031  3- 3o 2+ 2+  1+ 2o 2- 1-   16o      8 0.4
1610                                  Mean 15 0.68

1610 Q 21  11  20   9  22  12K  6   7  19   8A
1610 D 25  26  13  29  27 
