130701  3o 2+ 2+ 1+  1o 0+ 1o 0+   12-      6 0.3
130702  0+ 1- 1- 1-  1- 1+ 1o 1o    6+ Q1   3 0.1
130703  1o 0+ 1- 1-  0+ 1o 1o 2-    7- Q2   4 0.1
130704  1o 0+ 0+ 0o  1- 1+ 1+ 2-    7- Q6   3 0.1
130705  2- 2o 2- 1+  2o 2o 4- 2-   16o      8 0.4
130706  3o 4+ 5- 4-  5- 4o 3o 4o   31+ D1  27 1.2
130707  4o 1o 0+ 0o  1- 1o 1- 0+    8o      6 0.3
130708  0+ 2- 2- 1-  1- 1- 1- 1-    7o Q4   4 0.1
130709  0o 0+ 1o 2-  2+ 3- 3+ 3+   15-      9 0.5
130710  4+ 4o 3o 4+  4- 4o 4+ 3+   31o D3  26 1.2
130711  2+ 3o 5- 3-  3o 4- 5- 2o   26o D5  20 1.0
130712  2- 2+ 2+ 2-  2- 2o 2+ 3o   17o      8 0.5
130713  3o 3o 2+ 1o  1- 1+ 2- 2+   15+      8 0.4
130714  3o 3o 3+ 4-  4+ 4o 5o 4o   30+ D2  26 1.2
130715  5+ 5o 4- 4-  4- 2+ 2- 2-   27o D4  24 1.2
130716  0+ 1o 1o 1o  1+ 1o 2+ 1o    9o Q0   4 0.2
130717  0+ 1o 1o 0+  1- 1- 1o 2-    7- Q3   4 0.1
130718  1o 0+ 2- 2o  4+ 5- 5- 2+   21o     17 0.9
130719  3- 3- 4- 3-  3+ 3- 4- 3-   24o     15 0.9
130720  3o 1- 1+ 1o  1- 0+ 0+ 1-    8o      5 0.2
130721  1- 1- 1- 1o  1o 1o 1+ 1+    8- Q5   4 0.1
130722  0+ 0+ 0+ 1-  2- 2- 1+ 3-    9o      5 0.2
130723  2o 1+ 0+ 1o  1- 1o 1o 1+    9- Q9   4 0.1
130724  2o 1- 1- 0+  1o 1- 1o 1+    8- Q7   4 0.1
130725  0+ 1o 1- 1-  2- 4- 4o 4o   16o     12 0.7
130726  4o 3+ 2- 2-  2+ 2+ 2o 2-   19o     11 0.6
130727  3- 2- 1+ 2+  3- 2+ 3- 2+   18o      9 0.5
130728  2o 2+ 1o 1o  1- 1o 2- 2+   12o      6 0.3
130729  1+ 2- 1+ 1o  2o 1- 0+ 1o    9+      4 0.2
130730  1- 1+ 1o 1o  2o 1o 1+ 2-   10o      5 0.2
130731  2o 1o 0o 1-  1o 1o 1+ 1-    8- Q8   4 0.1
1307                                  Mean  9 0.45

1307 Q  2   3  17   8  21   4  24  31  23  16 
1307 D  6  14  10  15  11 
