010901  2o 2- 1o 1o  1o 1+ 1- 0o    9- Q5   4 0.1
010902  0o 0o 0o 1-  2- 2+ 2- 2+    9- Q8   4 0.1
010903  2o 2o 3- 3+  3+ 4- 3+ 4+   25-     17 0.9
010904  3+ 4+ 3o 3-  2+ 3+ 2+ 2o   23+     15 0.8
010905  3o 1+ 1+ 1-  2+ 3o 2+ 0+   14+      8 0.4
010906  2o 1o 2- 1+  1+ 1- 1+ 2-   11o Q7   5 0.2
010907  0o 0o 0o 0+  1- 1- 1- 3-    5o Q2   3 0.1
010908  3o 2o 1o 1+  2- 1+ 1o 0+   12- Q0K  6 0.3
010909  1o 1o 1o 2-  1+ 1- 1o 0+    8o Q3   4 0.1
010910  1+ 1- 0+ 0+  1- 1o 1o 1o    6+ Q1   3 0.1
010911  1+ 1o 0+ 1o  3- 3o 3+ 3-   15+      9 0.5
010912  3- 3- 4- 2+  3- 2- 2+ 3o   21o     12 0.7
010913  3- 5- 5- 4o  2+ 2o 2o 0+   23-     18 1.0
010914  3+ 2- 1+ 1+  2+ 1+ 1o 3+   16-      9 0.5
010915  4o 3- 3- 4-  4- 4- 4+ 3-   27+ D5  20 1.0
010916  2+ 1+ 1- 1o  2o 3- 3- 2+   15o      8 0.4
010917  1o 2- 3- 2-  1+ 1o 1o 2o   12+ Q9   6 0.3
010918  2o 2- 1- 1-  2- 4- 4+ 2-   16+     11 0.6
010919  3o 3+ 2- 2-  1+ 1o 3- 1o   16-      9 0.5
010920  1o 1+ 1- 2-  1+ 1- 1- 2o    9+ Q6   4 0.2
010921  2- 0+ 0+ 1-  1o 1- 1- 2+    8- Q4   4 0.1
010922  2o 1+ 2o 3+  3+ 2+ 1o 0o   15+      8 0.5
010923  0+ 3- 5o 5-  5o 6- 6o 4+   34- D1  41 1.5
010924  4o 2o 2- 2o  2- 2- 2- 1-   15+      8 0.5
010925  1- 2o 2o 1o  1o 1- 6o 7+   21-     33 1.3
010926  6- 4o 5o 5-  2- 2o 2o 2o   27o D4  26 1.2
010927  1+ 2- 1+ 3-  2o 3+ 4o 2+   19-     11 0.6
010928  3- 3- 4- 2+  2+ 3o 3o 3+   23o     14 0.8
010929  3+ 3+ 3- 5-  3o 4o 5- 5+   31o D2  28 1.2
010930  4o 2+ 2o 2-  3+ 5o 6- 5o   29o D3  29 1.3
0109                                  Mean 13 0.59

0109 Q 10   7   9  21   1  20   6   2  17   8K
0109 D 23  29  30  26  15 
