130101  1- 0+ 0+ 0o  0+ 0o 0o 0o    2- Q1   1 0.0
130102  1- 1- 1+ 1o  1- 1- 1o 1-    7-      4 0.1
130103  2- 1- 1- 0+  1- 0o 0o 0o    4o Q7   2 0.0
130104  2- 0+ 1o 0+  0o 0o 1- 1-    5- Q0   2 0.0
130105  1- 1o 1o 1-  0o 0o 0+ 0o    4- Q3   2 0.0
130106  1- 1- 1- 1o  1o 1o 2- 1o    8-      4 0.1
130107  1+ 0+ 2- 0+  0+ 0o 0+ 1-    5o      3 0.0
130108  1- 1+ 1o 1+  0+ 1o 1o 2+    9o      4 0.2
130109  2+ 1+ 0+ 2+  1- 0+ 1- 1-    9-      4 0.2
130110  1+ 0+ 1- 1-  0+ 0+ 1- 0+    5- Q5   3 0.0
130111  1- 1- 1o 1-  1- 0o 1- 2-    6o      3 0.1
130112  2o 1o 1o 1o  1- 0+ 1o 0+    7+      4 0.1
130113  3- 1+ 2o 1+  2+ 3- 3- 4-   19- D3* 10 0.6
130114  3+ 2+ 3- 2+  2o 2- 2o 2-   18o      9 0.5
130115  2o 2o 1+ 2o  2- 1- 1+ 0+   11+      5 0.2
130116  1+ 1o 2o 1-  1- 1o 2+ 2o   11o      5 0.2
130117  3o 3o 2- 2-  3o 4o 3- 3o   22o D2* 14 0.8
130118  3o 3o 2- 2o  3o 2o 2o 3o   20- D4* 11 0.6
130119  3+ 1o 1- 0+  1+ 2+ 2o 3-   14-      8 0.4
130120  3+ 3o 4- 2o  3- 1o 0+ 1-   17- D5* 10 0.6
130121  2o 2o 1- 1+  1o 1- 0+ 1o    9o      4 0.2
130122  1- 0+ 1o 0+  0o 0o 0o 0o    2+ Q2   1 0.0
130123  1- 1o 2- 0+  0o 0+ 0o 0+    4+ Q8   2 0.0
130124  1+ 1- 2- 0+  0o 0o 0o 0o    4o Q9   2 0.0
130125  1- 1- 1+ 1o  0+ 2- 2- 3o   10+      6 0.2
130126  4+ 2+ 3+ 3+  3o 4- 4o 4o   28o D1  21 1.1
130127  3+ 2+ 1o 1o  1o 2o 2- 0+   13-      7 0.3
130128  1+ 1o 1+ 0+  1o 1o 1+ 2-    9o      4 0.2
130129  2o 0+ 2- 0+  0+ 0o 0+ 0o    5o      3 0.0
130130  1- 0+ 2- 0o  0o 0+ 0o 0+    3+ Q4   2 0.0
130131  1- 0+ 1+ 0+  0o 0+ 1- 1o    5- Q6   3 0.0
1301                                  Mean  5 0.22

1301 Q  1  22   5  30  10  31   3  23  24   4 
1301 D 26  17* 13* 18* 20*
