970801  2- 2o 1o 1+  2- 1+ 1+ 2+   13-      6 0.3
970802  2- 1o 1- 0+  1- 1o 2+ 1+    9o Q9   4 0.2
970803  1+ 1o 1+ 4-  4- 5o 4+ 4o   24+ D1  21 1.1
970804  3- 2- 2o 2o  0+ 1- 2+ 1o   13-      6 0.3
970805  1o 1- 1+ 1-  0+ 1o 1- 0+    6o Q3   3 0.1
970806  1+ 1+ 0o 0o  1- 1- 1- 0+    5o Q2   3 0.0
970807  1- 1o 1o 1o  2+ 1+ 1- 2+   10+      5 0.2
970808  1+ 2- 0+ 2-  2o 1+ 1- 1o   10o Q0   5 0.2
970809  1- 0+ 2- 1o  3- 3- 2+ 3o   14+      8 0.4
970810  2- 2- 3- 1o  1o 1- 1+ 1+   11+      6 0.3
970811  2o 3+ 2- 2-  2o 1+ 1o 1o   14o      7 0.4
970812  1o 0+ 1o 2-  1o 1o 1+ 3o   10+      6 0.2
970813  2+ 2- 3- 2+  2o 2o 3+ 4-   20o D5* 11 0.6
970814  3o 5- 4+ 2o  1+ 1+ 2- 3o   21+ D3* 16 0.9
970815  1+ 2- 2- 2+  2o 2- 1- 1-   12o      6 0.3
970816  3- 2- 2o 2-  1o 1- 0o 0+   10o      5 0.2
970817  2o 1o 1+ 2-  2+ 3o 4- 1+   16+      9 0.5
970818  1o 1o 1+ 1o  2- 3o 2o 1o   12o      6 0.3
970819  2- 1+ 0o 0+  1- 1- 0+ 0+    5+ Q4   3 0.1
970820  1o 1+ 1+ 2-  1+ 0+ 1o 2+   10+      5 0.2
970821  3- 3+ 1o 2-  2- 0+ 1+ 2o   14o      8 0.4
970822  3- 2o 1+ 1o  2o 2o 1- 1+   13o      6 0.3
970823  2- 0+ 0o 0o  0+ 1o 1o 1o    5+ Q5   3 0.0
970824  2+ 1o 1- 2-  1+ 0+ 2o 2+   12-      6 0.3
970825  2o 2- 1o 1o  0o 0o 1- 0+    7- Q8   3 0.1
970826  0o 0o 0+ 0+  0+ 1- 0+ 0+    2+ Q1   2 0.0
970827  0+ 0+ 2- 1-  1- 1- 0+ 1+    6o Q6   3 0.1
970828  2+ 4+ 4+ 2+  1o 2+ 3o 3+   23o D2* 16 0.9
970829  1+ 2+ 3o 4o  3- 3o 3o 2+   22- D4* 13 0.8
970830  1+ 3o 2+ 2o  3- 2+ 3- 2+   19-     10 0.5
970831  1o 1o 1- 1o  1o 1o 1o 0+    7o Q7   4 0.1
9708                                  Mean  7 0.33

9708 Q 26   6   5  19  23  27  31  25   2   8 
9708 D  3  28* 14* 29* 13*
