121101  3o 3o 3o 4-  3+ 5- 4+ 3+   28+ D2  22 1.1
121102  2+ 2+ 1o 0+  1- 1o 1+ 2-   11-      5 0.2
121103  0o 0o 0+ 1-  1+ 1o 1- 0+    4+ Q7   2 0.0
121104  0o 1o 0+ 0+  1- 0+ 0o 0o    3- Q4   2 0.0
121105  0o 0o 1- 1-  1- 2- 1- 0+    5-      2 0.0
121106  1- 0+ 1- 1-  1- 2o 1+ 1o    7+      4 0.1
121107  3- 3+ 1+ 1+  3o 4- 4o 3o   22+     15 0.8
121108  1o 0o 0+ 1o  1- 0o 0+ 1+    5- Q0   2 0.0
121109  0o 0o 1- 0o  0o 0o 0+ 0o    1o Q1   1 0.0
121110  0o 0o 0o 0+  1- 0+ 1- 2-    4- Q9   2 0.0
121111  0+ 0o 0o 0+  1+ 1- 0o 0+    3o Q5   2 0.0
121112  1+ 0o 0o 0o  0o 1+ 1+ 4o    8o      5 0.2
121113  5- 3+ 2+ 3+  3- 3+ 3o 4-   26+ D3* 19 1.0
121114  6- 6+ 6- 4+  4- 2o 1- 1+   30- D1  37 1.4
121115  1+ 1- 1- 1o  0+ 0+ 1- 1+    6+      3 0.1
121116  2- 2o 1o 1-  1+ 2o 3- 2+   14-      7 0.3
121117  2- 3o 2- 2o  2o 2o 3- 2+   17+      9 0.5
121118  1o 2+ 1o 1o  1o 1+ 0o 2-    9+      4 0.2
121119  1+ 0+ 2- 1o  2o 2- 0+ 1o    9+      4 0.2
121120  3- 3- 3- 2+  2o 3o 4+ 4-   23+ D4* 15 0.9
121121  3o 3o 2+ 2-  1- 1o 2- 1o   14+      8 0.4
121122  1o 0+ 0+ 0+  1- 0o 0+ 1+    4+ Q6   2 0.0
121123  0o 0+ 1- 1-  0+ 0o 1+ 5-    8o      7 0.3
121124  5- 4o 3+ 2o  3o 2o 1+ 1+   22- D5* 15 0.9
121125  1- 2- 1o 0+  1+ 1+ 1- 1o    8o      4 0.1
121126  3- 2o 1+ 1-  0o 1o 1o 0+    9o      5 0.2
121127  0+ 1o 1o 1o  1- 1o 1+ 1-    7o      4 0.1
121128  0+ 0+ 0o 0o  0o 0o 1- 1o    2+ Q3   1 0.0
121129  0o 1- 0+ 1o  0o 1+ 1- 0+    4+ Q8   2 0.0
121130  0o 0o 0o 1-  0o 1- 0o 0+    2- Q2   1 0.0
1211                                  Mean  7 0.30

1211 Q  9  30  28   4  11  22   3  29  10   8 
1211 D 14   1  13* 20* 24*
