990501  4o 4- 4o 3-  3+ 3+ 4o 3o   28o D3  21 1.1
990502  2+ 2+ 3- 2+  3- 2o 3+ 3-   20+ D5* 11 0.6
990503  3o 2+ 2- 2o  2o 1+ 2+ 1o   16-      8 0.4
990504  1- 1+ 1+ 1o  1- 1- 1+ 1+    8+ Q7   4 0.1
990505  1o 0o 1- 1+  2- 3o 3- 2+   13-      7 0.3
990506  3- 2o 3- 3-  3- 1+ 2- 2o   18-      9 0.5
990507  2+ 3- 2o 1o  2- 2- 2o 2-   15o      7 0.4
990508  1+ 1+ 0+ 1o  1o 1- 1o 2-    8+ Q8   4 0.1
990509  1+ 1+ 1o 2-  1o 1- 2- 1o   10- Q9   5 0.2
990510  2o 2o 1- 1+  1o 1o 1- 0o    9- Q0   4 0.1
990511  0o 0+ 0o 0+  0+ 0+ 0+ 0+    2o Q1   2 0.0
990512  0+ 2o 2o 2o  2+ 3+ 3- 2-   16+      8 0.5
990513  3+ 5o 5- 3-  5- 4o 2o 3-   29o D2  25 1.2
990514  3- 2+ 3o 2-  1+ 1+ 1+ 1+   15o      8 0.4
990515  2o 2- 1+ 2o  1+ 1+ 2- 1+   13-      6 0.3
990516  1+ 1o 1o 1o  1- 1+ 0o 0o    6+ Q5   3 0.1
990517  0o 0+ 0+ 1o  0+ 1o 1o 0+    4+ Q2   2 0.0
990518  4- 4o 4o 4-  4+ 4o 5o 2+   31o D1  27 1.2
990519  3o 2+ 1+ 1o  2+ 3- 3- 3o   18+     10 0.6
990520  2o 2o 1+ 2-  2- 2o 2- 3-   15o      7 0.4
990521  3- 1+ 1- 1-  1+ 1o 1+ 1+   10+      5 0.2
990522  1- 1o 1- 1-  1+ 1- 0+ 1-    6o Q4   3 0.1
990523  2o 1o 1o 3-  3+ 2o 2o 1o   15o      8 0.4
990524  2o 3o 2- 2+  2o 2- 3- 4o   19+     11 0.6
990525  4o 4- 3+ 4-  3o 2o 2- 1+   23- D4* 15 0.9
990526  2+ 2- 1+ 1-  2- 2+ 2- 2-   13+      6 0.3
990527  2o 2- 2- 1+  2- 1o 1+ 3o   14-      7 0.3
990528  2+ 1+ 2o 1+  1+ 2- 2+ 2+   15-      7 0.3
990529  1+ 1- 0o 0+  1+ 2- 1o 0+    7- Q6   3 0.1
990530  0o 0o 0+ 1o  2o 2+ 2o 1o    9-      4 0.1
990531  1- 1- 0+ 1-  0+ 0o 0+ 1+    4+ Q3   2 0.0
9905                                  Mean  8 0.38

9905 Q 11  17  31  22  16  29   4   8   9  10 
9905 D 18  13   1  25*  2*
