121001  7- 6+ 4- 2o  2o 1+ 1o 1+   24+ D4  32 1.3
121002  2- 0+ 0o 2+  2o 2- 1o 2-   11-      5 0.2
121003  3- 2+ 1+ 1-  1- 1- 1- 1o   10o      5 0.2
121004  1- 0+ 0+ 1-  0o 0o 0o 0o    2o Q2   1 0.0
121005  0o 0o 0+ 1o  1- 2o 1o 2+    7+      4 0.1
121006  2+ 1+ 1o 1+  2+ 2o 1+ 2-   13+      6 0.3
121007  1- 2- 1- 1+  0+ 0+ 2- 3-    9+      5 0.2
121008  3o 4o 6+ 6-  4o 2+ 5+ 4o   35- D3  40 1.5
121009  7- 6o 6- 4+  2- 2o 3o 5o   34+ D2  46 1.5
121010  3o 2o 2o 2+  2+ 3+ 3o 2o   20o     11 0.6
121011  3- 2o 1o 1+  2o 1+ 1- 2-   13-      6 0.3
121012  3+ 4o 2+ 2o  2+ 3o 3- 1+   21o     13 0.7
121013  3+ 5o 6- 5+  6- 6- 4+ 4-   39- D1  47 1.5
121014  4+ 3o 3+ 4-  4o 3- 3+ 4o   28+ D5  21 1.1
121015  4- 3- 2o 2o  2- 1- 2o 1+   16o      9 0.5
121016  1o 1+ 2+ 1+  1+ 2- 1o 1o   11o      5 0.2
121017  3- 2o 2+ 1-  1+ 1o 1- 3-   13+      7 0.3
121018  3- 1- 1- 1+  1- 2- 1o 1o   10-      5 0.2
121019  2+ 1- 0+ 0o  0+ 0+ 0+ 0+    5- Q9   3 0.0
121020  0o 0o 0+ 0+  0+ 0+ 1- 0+    2+ Q1   2 0.0
121021  1- 1- 1o 1-  1- 1- 1- 0+    5+ Q6   3 0.1
121022  1+ 1- 0+ 0o  0o 1- 1- 0+    4o Q5   2 0.0
121023  2- 2+ 2- 2o  2- 2- 2+ 1o   14+      7 0.3
121024  1+ 2o 1- 1-  1- 0+ 1- 0o    6+      3 0.1
121025  1o 1+ 0+ 1-  1- 0o 0+ 1+    6- Q8   3 0.1
121026  0+ 0+ 2- 1-  1- 2- 1o 2-    8o      4 0.1
121027  2- 1o 1o 1-  1- 0+ 0+ 1-    6+ Q0   3 0.1
121028  0o 1- 2- 1-  1o 0+ 1- 0o    5o Q7   3 0.0
121029  0+ 0+ 1+ 0+  0o 0o 0o 1o    3+ Q3   2 0.0
121030  2- 0o 0+ 0+  0o 0o 0+ 0+    3o Q4   2 0.0
121031  0o 0o 0+ 0+  1o 3o 2- 2+    9-      5 0.2
1210                                  Mean 10 0.38

1210 Q 20   4  29  30  22  21  28  25  19  27 
1210 D 13   9   8   1  14 
