160101  6o 5+ 5o 3+  2- 1o 2o 2-   26o D2  28 1.2
160102  3o 2+ 3o 2+  2+ 2- 2- 1+   18-      9 0.5
160103  0+ 2- 2o 1-  1+ 2+ 2- 3-   13-      6 0.3
160104  0+ 2- 2- 1-  1- 2o 2- 1-    9+ Q0   4 0.2
160105  0+ 1o 1o 2-  1o 2o 2+ 2o   11+      5 0.2
160106  5- 3- 3o 3+  3- 2+ 2+ 3+   24+ D4* 16 0.9
160107  4o 3- 3- 3+  3- 3- 2+ 1+   22- D5* 13 0.8
160108  1o 2+ 2- 2+  3o 1+ 1+ 1+   14+      7 0.4
160109  2- 1o 1+ 1o  2o 2- 1o 1+   11o      5 0.2
160110  2+ 2- 1o 2o  2+ 1+ 2+ 3-   16-      8 0.4
160111  1+ 3- 2+ 2-  2o 3o 4o 4-   21-     13 0.7
160112  4o 2o 3- 2+  2+ 2o 3o 3o   21+     13 0.7
160113  4o 4o 2o 2-  2+ 2+ 3o 1o   20+     13 0.7
160114  1+ 2o 2+ 2o  2- 2- 2- 3-   15+      7 0.4
160115  2o 2o 1o 1-  1- 1o 1o 1o    9+ Q8   4 0.2
160116  0o 1o 1- 1+  1o 0+ 0+ 0+    5o Q4   3 0.0
160117  0+ 0o 1+ 1-  1o 1o 1- 0+    5+ Q5   3 0.1
160118  0o 0o 0o 0+  1o 2- 1- 3o    7- Q9K  4 0.1
160119  4+ 3- 2+ 3-  1+ 1+ 0+ 1o   16o     10 0.6
160120  0+ 2o 3+ 4+  5- 5- 5- 4+   28+ D3  26 1.2
160121  4- 6- 5+ 3+  3- 4- 4o 5-   33o D1  33 1.3
160122  3+ 3+ 3+ 3o  2+ 2- 3- 2+   22o     13 0.8
160123  1+ 3+ 4- 2o  3o 3- 2- 1+   19o     11 0.6
160124  3- 2+ 2- 1o  1+ 2+ 4o 1o   16+     10 0.5
160125  0+ 0+ 1- 0+  0+ 0+ 0o 0o    2+ Q1   2 0.0
160126  0o 0o 1- 1o  1o 1+ 2- 1o    7- Q6   3 0.1
160127  1o 2o 1o 1+  1o 1- 0o 0+    7+ Q7   4 0.1
160128  0+ 0o 2+ 2+  1o 1o 1- 1-    8+      4 0.1
160129  0+ 1- 1- 1-  1- 1- 0+ 1-    5- Q3   3 0.0
160130  0+ 0o 0+ 0+  0+ 1- 0o 1-    3- Q2   2 0.0
160131  1o 2- 2+ 2+  2o 2o 2- 4-   17-      9 0.5
1601                                  Mean  9 0.45

1601 Q 25  30  29  16  17  26  27  15  18K  4 
1601 D 21   1  20   6*  7*
