040301  3+ 2+ 3o 2+  3+ 5- 4o 4+   27+     21 1.1
040302  4+ 3o 4+ 2+  3o 3o 4o 4-   28- D5  21 1.1
040303  2o 2+ 2o 4+  3+ 3- 3- 1+   21-     13 0.7
040304  1+ 2- 2o 2o  1o 2o 2o 1o   13o Q7   6 0.3
040305  2o 2o 2- 2-  1- 1- 0+ 2-   11- Q6   5 0.2
040306  1+ 2o 1o 1-  0+ 0+ 0+ 0o    6o Q3   3 0.1
040307  0o 0o 1- 1+  1- 1- 1o 2-    6o Q2   3 0.1
040308  1- 1o 2+ 2-  0+ 1- 0o 0o    7- Q4   3 0.1
040309  1- 2o 2+ 3o  3+ 5+ 5o 6-   27+ D4  28 1.2
040310  5+ 6o 6+ 4-  4o 3- 4- 5o   37- D1  45 1.5
040311  4+ 4o 4- 3-  4o 6- 6+ 5-   35+ D2  40 1.4
040312  6- 5- 4- 3o  3o 5- 3- 3o   30+ D3  28 1.2
040313  3+ 2o 4+ 3-  3o 2+ 3- 2+   23-     14 0.8
040314  3+ 2+ 3+ 3+  3+ 2+ 4+ 2+   25-     16 0.9
040315  4- 3+ 2- 3o  3+ 3o 3+ 2+   24-     15 0.9
040316  3o 2o 1- 2+  2- 3- 3- 3-   18-     10 0.5
040317  3- 3- 1- 1o  1- 1o 2+ 1+   12+ Q8K  6 0.3
040318  3o 3o 2+ 2-  2o 2o 2+ 3o   19+     10 0.6
040319  4- 2+ 0+ 1+  1o 1- 2- 2o   13o Q9A  7 0.4
040320  3- 3+ 1o 1+  2o 4o 2+ 3-   19+     12 0.7
040321  3+ 3o 2+ 2+  3- 2+ 3- 2-   20+     11 0.6
040322  3o 3o 3o 1o  1+ 3+ 3o 3o   21-     13 0.7
040323  3+ 2o 2o 1+  0+ 1o 2+ 2-   14o Q0A  7 0.4
040324  1+ 1o 0+ 0+  0+ 0+ 0+ 1-    5- Q1   3 0.0
040325  0+ 0o 0+ 0+  1o 2+ 2o 2-    8o Q5   4 0.1
040326  2- 1o 2- 1+  4- 4+ 5- 4-   22o     17 0.9
040327  3- 2+ 2+ 4-  3+ 4+ 3o 5+   27o     22 1.1
040328  4- 5+ 4- 3+  3o 3+ 3o 1+   27-     21 1.1
040329  2- 3- 2+ 2+  3o 3+ 2- 2+   19+     10 0.6
040330  2- 2+ 3+ 4+  4o 2o 1+ 1+   20+     14 0.8
040331  2- 2o 3o 1+  2+ 2+ 3+ 1+   17+      9 0.5
0403                                  Mean 14 0.67

0403 Q 24   7   6   8  25   5   4  17K 19A 23A
0403 D 10  11  12   9   2 
