151101  1+ 3+ 2+ 2+  3o 2- 2+ 1-   17o      9 0.5
151102  0+ 0o 0+ 0+  3- 2+ 0o 1+    7+ Q9   4 0.1
151103  2+ 3+ 5o 5-  4+ 4+ 5- 3+   32o D3  29 1.3
151104  4+ 5+ 5o 4+  5o 3- 2+ 2o   31o D4  30 1.3
151105  2+ 2- 4- 3+  3- 4o 3o 3o   24-     16 0.9
151106  4- 2o 2o 2+  2o 1+ 4o 4+   22-     14 0.8
151107  5- 6o 6o 5-  4o 3+ 3+ 1o   33o D2  38 1.4
151108  1+ 1- 1- 2o  3+ 3o 4+ 4o   19+     14 0.8
151109  4o 4- 4o 4-  3o 4- 4o 5-   31- D5  25 1.2
151110  4+ 4o 5o 5+  5+ 4+ 4- 4-   36- D1  37 1.4
151111  5- 3o 4o 3o  4- 4+ 4- 1+   28-     22 1.1
151112  1o 0+ 1+ 2-  1- 1o 1- 1o    8- Q7   4 0.1
151113  2- 1+ 1o 2+  3o 4- 4- 4-   20+     13 0.8
151114  3o 2+ 2o 2o  2o 1+ 1+ 2+   16+      8 0.4
151115  2o 2+ 1+ 2o  1+ 1+ 2o 3o   15+      8 0.4
151116  3+ 3- 2+ 2+  3o 3- 2+ 3-   21+     12 0.7
151117  2- 3o 1o 1+  1- 3- 3- 2-   15-      8 0.4
151118  1- 3- 2- 2+  2o 3o 4- 5o   21o     15 0.9
151119  4- 2o 2- 3o  2- 0+ 1o 0+   14-      8 0.4
151120  0+ 1o 2+ 2+  0+ 0o 0o 1o    7+ Q8   4 0.1
151121  2o 1o 0+ 0+  0o 0o 0+ 0+    4+ Q6   2 0.0
151122  1- 1- 1- 0o  0o 0+ 0+ 0o    3- Q4   2 0.0
151123  0o 0o 1- 0o  1- 0o 0+ 0+    2o Q3   1 0.0
151124  0o 0o 0o 0o  0o 0o 0o 0o    0o Q1   0 0.0
151125  0o 0o 0o 0o  0o 0o 0o 0o    0o Q2   0 0.0
151126  0o 0o 0o 0o  0o 0+ 1+ 1o    3- Q5   1 0.0
151127  2+ 3o 2- 1+  1o 1o 1- 1+   12+      6 0.3
151128  1o 1o 1- 1+  2+ 1o 2+ 3-   12+ Q0   6 0.3
151129  1o 1o 2- 2-  2o 2- 3o 3o   15o      8 0.4
151130  3o 3+ 5o 4-  2+ 2- 2+ 2+   24-     17 0.9
1511                                  Mean 12 0.56

1511 Q 24  25  23  22  26  21  12  20   2  28 
1511 D 10   7   3   4   9 
