970201  2o 1- 1- 1o  2+ 2o 1- 1-   10o Q7   5 0.2
970202  2- 2+ 2+ 1o  2- 3+ 3+ 3o   19-     11 0.6
970203  4- 1o 1- 1-  0+ 1o 1+ 3-   11+      7 0.3
970204  1- 0+ 1o 2o  1+ 1- 1- 1o    8- Q3   4 0.1
970205  1- 0o 0+ 1o  2+ 3o 2+ 1o   11- Q0K  6 0.3
970206  1+ 4- 3+ 2+  3o 1o 1o 2-   17+     10 0.6
970207  1+ 1o 0+ 0+  0+ 0+ 2- 3-    8o Q5   4 0.2
970208  2+ 2- 1- 3-  6- 5o 4- 2+   24o     22 1.1
970209  2+ 2+ 2o 2+  3+ 4o 5+ 4o   26- D5  20 1.0
970210  4- 4- 4o 3+  3+ 3+ 4o 4-   29o D3  22 1.1
970211  3o 3+ 4o 4-  3+ 3o 3+ 4+   28o D4  21 1.1
970212  3+ 3o 3- 1o  0+ 0o 0o 0+   11-      7 0.3
970213  1- 1+ 1o 1-  2o 1+ 1- 1o    9- Q4   4 0.1
970214  2- 1+ 2+ 2-  1- 1- 1+ 1o   11- Q8   5 0.2
970215  0o 0o 1o 2-  2- 3- 1o 0o    8o Q6   4 0.1
970216  0+ 1+ 2- 2o  3o 1+ 2+ 3-   15-      8 0.4
970217  2+ 3- 4+ 4o  2+ 1- 2+ 2+   21o     14 0.8
970218  3- 2+ 2- 1+  1o 2- 1- 1o   12+      6 0.3
970219  2- 1- 1- 0+  0+ 0+ 0+ 1o    5+ Q1   3 0.1
970220  1o 2- 1o 1o  1+ 1- 1- 1-    8o Q2   4 0.1
970221  1- 3+ 3o 3+  3- 2o 0+ 2-   17o     10 0.6
970222  3- 2o 0+ 1o  2- 3+ 2o 3-   16-      8 0.5
970223  2+ 3+ 2+ 3-  2+ 2- 1o 2o   18-      9 0.5
970224  0+ 2+ 3- 3o  3o 1- 1- 3-   15+      9 0.5
970225  3o 1+ 1- 1o  1- 2- 1+ 1+   11o Q9K  6 0.3
970226  3o 3+ 2+ 4-  4o 4- 2- 1o   23-     15 0.9
970227  3+ 3- 2o 1+  3+ 3+ 4o 7o   27o D2  30 1.3
970228  5+ 6+ 5- 3+  3o 4o 4o 3+   34o D1  37 1.4
9702                                  Mean 11 0.54

9702 Q 19  20   4  13   7  15   1  14  25K  5K
9702 D 28  27  10  11   9 
