950501  0o 1- 0+ 0+  1- 1- 1- 2-    5o Q1   3 0.0
950502  3- 5o 4o 3o  5o 6+ 5+ 6+   38- D2  49 1.6
950503  6o 5+ 5o 6-  5- 4+ 4+ 4+   40- D1  48 1.6
950504  5o 6- 5o 3o  4o 3+ 4- 4+   34o     35 1.4
950505  4+ 5+ 5- 6-  5o 5- 4+ 4+   38+ D3  43 1.5
950506  5+ 3+ 5o 5-  3o 2+ 3o 3-   29+     26 1.2
950507  2+ 3+ 4o 4o  4o 3o 4o 5-   29+     24 1.1
950508  4+ 4+ 2+ 3-  4o 3- 3o 3+   27-     20 1.0
950509  2+ 2+ 2+ 2+  2- 1+ 3+ 3-   18+     10 0.5
950510  2o 2o 1- 1+  2- 1+ 2- 1+   12o Q4   6 0.2
950511  2+ 2- 2- 1+  2- 1+ 2- 1+   13o Q8   6 0.3
950512  2+ 2- 2- 1+  2+ 2- 2o 1o   14o      6 0.3
950513  1+ 2+ 2o 2+  3+ 3- 1+ 2o   17+      9 0.5
950514  2- 2+ 2+ 1+  1o 1+ 1+ 1-   12o Q6   6 0.3
950515  0+ 1- 1- 1o  2o 1o 1+ 2+    9+ Q3   5 0.2
950516  3- 4o 4+ 5-  6o 5+ 5+ 5+   38- D4  45 1.5
950517  5- 6- 5- 4o  3- 3+ 4- 3o   32-     30 1.3
950518  2+ 1+ 2- 2o  3o 2- 3- 4-   18+     10 0.6
950519  2+ 3- 4- 2+  2o 2o 3o 2+   20+     11 0.6
950520  3o 3- 3- 3o  2o 2+ 4- 3o   22+     13 0.8
950521  3- 2- 1- 1-  1o 1- 1o 1-    9o Q2   5 0.2
950522  2- 2+ 1+ 1+  2- 1o 1- 2+   12+ Q7   6 0.3
950523  2o 1o 1o 1+  2+ 3+ 5o 6-   22-     20 1.0
950524  3+ 5+ 5- 4+  3o 4- 3- 3-   30-     26 1.2
950525  3o 4- 2o 1+  3- 2+ 3o 2-   20-     11 0.7
950526  2o 2- 2- 3-  4- 3- 4- 3o   21o     13 0.7
950527  1o 2- 1+ 2-  1+ 2o 2+ 0+   12- Q5   6 0.2
950528  2- 2o 2- 1+  2+ 2- 1+ 2o   14o Q9   6 0.3
950529  1o 2- 1o 1+  3- 2o 2+ 2-   14- Q0A  7 0.3
950530  2+ 4+ 5- 6-  6- 4o 5o 4-   35+ D5  39 1.4
950531  4+ 3+ 4- 4o  4+ 5- 5o 3+   33-     30 1.3
9505                                  Mean 18 0.78
