120501  0+ 0+ 1- 0+  0+ 1o 1- 2-    5+ Q4   3 0.1
120502  2o 1o 0+ 1-  1- 0o 0+ 2+    7+ Q9   4 0.1
120503  3- 2o 2- 1+  1+ 1+ 1o 3o   14+      7 0.4
120504  2o 1+ 0o 0o  0+ 1+ 1- 0o    6- Q7   3 0.0
120505  0o 0+ 0+ 1+  1+ 1- 0o 1-    5- Q3   2 0.0
120506  1o 0+ 1+ 2o  2- 1- 1+ 0o    8+ Q0   4 0.1
120507  0o 0+ 0+ 2-  1- 1- 0o 0+    4o Q2   2 0.0
120508  1- 2o 1+ 1+  2o 2o 2o 4o   15+      8 0.5
120509  4- 4o 4o 3o  4- 4o 5- 4+   31+ D1  26 1.2
120510  2+ 3o 2o 2-  2- 1+ 2+ 4-   18o     10 0.6
120511  4- 3o 2o 2-  1+ 3o 2o 2-   18+ D5* 10 0.6
120512  3o 2- 2- 2-  3- 2+ 2o 2+   17+      9 0.5
120513  3- 3+ 2+ 2o  2o 2- 3- 3-   19+ D4* 10 0.6
120514  3- 1+ 0+ 0o  0+ 0+ 1- 1+    7o Q8   4 0.1
120515  2- 2o 1+ 1-  1- 0o 0o 2-    8o      4 0.1
120516  2+ 1+ 1o 1o  2o 2+ 3- 4-   16+      9 0.5
120517  2- 1o 1- 0+  1- 0+ 1o 1o    7- Q6   4 0.1
120518  3o 2- 1+ 2-  1o 2+ 2- 2+   15o      8 0.4
120519  2o 1+ 1- 1+  1o 1+ 1o 1-    9+      4 0.2
120520  3o 4o 3- 2-  3- 1+ 1- 0+   16+     10 0.6
120521  0o 0+ 0+ 0+  0o 0+ 4- 1+    6+      4 0.2
120522  3- 4o 2+ 2+  4- 4- 4+ 4-   27- D2* 19 1.0
120523  4- 5- 4o 3-  2o 2+ 2+ 2o   24- D3* 16 0.9
120524  2- 2- 2o 2-  2- 2o 2- 1+   14-      6 0.3
120525  2o 1o 1o 2o  1+ 2+ 1- 1o   11+      5 0.2
120526  2+ 1- 1- 1-  0+ 0o 0o 0o    5- Q5   2 0.0
120527  0+ 1+ 1- 0+  0+ 1o 0+ 0o    4+ Q1   2 0.0
120528  0+ 0+ 0o 1-  2- 2o 2+ 1o    8+      4 0.1
120529  1- 1+ 0+ 1-  1+ 1+ 2- 2+   10-      5 0.2
120530  2+ 1+ 1o 2-  2- 2o 2o 1-   13-      6 0.3
120531  3- 1+ 2o 2o  2- 2+ 4- 1-   16+      9 0.5
1205                                  Mean  7 0.34

1205 Q 27   7   5   1  26  17   4  14   2   6 
1205 D  9  22* 23* 13* 11*
