960301  2- 1+ 1- 1+  1o 1+ 2o 2-   11o Q4   5 0.2
960302  1+ 1o 1- 0o  1- 1- 1- 2-    7- Q2   3 0.1
960303  2- 1+ 2+ 2-  2o 2o 2- 2-   14+ Q0   6 0.3
960304  2o 3o 3- 1o  2- 3o 2+ 2o   18-      9 0.5
960305  2- 2+ 2- 2-  1o 1+ 2o 2-   13+ Q9   6 0.3
960306  0o 1- 1o 2o  2+ 2- 1- 0+    9- Q3   4 0.1
960307  0+ 0o 1o 1-  1o 0+ 1- 0+    4+ Q1   2 0.0
960308  1+ 3+ 4- 3-  2o 0+ 0o 0+   14-      8 0.5
960309  1+ 2+ 2o 2o  1+ 2o 3- 2-   15+      7 0.4
960310  1+ 2- 3- 2o  3- 2- 3o 4-   19-     11 0.6
960311  5o 6- 4o 3+  3o 2+ 3o 4-   30o D2  28 1.2
960312  2+ 4- 2o 2+  3- 3o 3+ 4-   23o     14 0.8
960313  4o 3+ 3o 5o  4- 3+ 3- 2+   27+ D4  21 1.1
960314  3o 3- 3- 2-  1+ 1- 2o 2+   16+      9 0.5
960315  2+ 2- 2- 1o  2- 1+ 2o 1-   12+ Q7   6 0.3
960316  2o 3+ 1+ 2o  2- 1+ 1o 1-   13+      7 0.3
960317  2+ 4+ 3o 2+  2+ 3- 2+ 2o   21+     13 0.7
960318  3+ 3- 2- 2o  2o 1+ 2+ 2o   17+      9 0.5
960319  2- 3o 4- 2+  3- 3+ 3+ 3+   23+     15 0.8
960320  3o 4- 3- 3-  3+ 3+ 5o 5-   28+ D3  23 1.1
960321  5- 4- 4- 4o  4+ 5- 5+ 6-   36o D1  38 1.4
960322  3o 3- 2o 3+  2o 4+ 4+ 3-   24+     17 0.9
960323  3o 3- 2- 1o  1- 1o 2+ 2o   14+      8 0.4
960324  4+ 2o 2+ 2+  3- 4- 4- 5o   26o D5  20 1.0
960325  5- 4o 4- 2o  3+ 4o 2+ 1+   25+     19 1.0
960326  3o 3+ 2+ 1+  2o 3- 2+ 2o   19o     10 0.6
960327  3+ 3+ 2- 3-  3- 1o 1o 3-   18+     11 0.6
960328  2- 4- 2o 2+  3- 2- 1+ 2o   17+      9 0.5
960329  2- 2- 1+ 1o  1o 2o 2o 2+   13o Q8   6 0.3
960330  2o 1+ 1o 1-  1o 2- 2- 2o   11+ Q5   5 0.2
960331  1+ 1o 2- 1+  1- 2- 1+ 2+   11+ Q6   5 0.2
9603                                  Mean 11 0.56
