031201  3- 3+ 2+ 2+  1+ 2- 1+ 3o   18o     10 0.6
031202  3- 2+ 3- 2o  1+ 0+ 0+ 1o   13- Q9A  7 0.3
031203  1- 1- 1o 1-  1- 2- 0+ 1o    7- Q2   4 0.1
031204  1+ 0+ 1- 1-  1o 1+ 2- 4-   11- Q7K  6 0.3
031205  3o 5+ 6- 4+  5o 5- 4- 4+   36o D3  39 1.4
031206  5- 4o 4- 4-  3o 4o 3+ 3o   29+     23 1.1
031207  3o 2o 2+ 1+  3o 3+ 4- 4-   22+     14 0.8
031208  3- 5- 4o 4+  5- 5- 5+ 5-   35o D4  35 1.4
031209  3+ 4o 4+ 4-  4+ 4o 4o 5o   33- D5  29 1.3
031210  5+ 4- 4o 5-  4+ 5+ 5o 5o   37+ D1  41 1.5
031211  6- 5- 5o 5o  4+ 4+ 4- 4+   37o D2  40 1.4
031212  4+ 4- 4- 3+  4- 3+ 4o 5-   31-     25 1.2
031213  5- 4- 3o 4o  4+ 4o 4- 4o   31+     26 1.2
031214  4o 3+ 3- 3+  4- 5o 5- 4+   31o     27 1.2
031215  5- 4+ 4- 4-  5- 4- 3- 3o   30+     25 1.2
031216  2+ 3- 3- 3-  2- 3- 3- 2o   19+     10 0.6
031217  2+ 3- 2o 2-  2- 2o 1o 0+   14- Q0A  7 0.3
031218  1- 2o 1o 1o  1- 1- 0o 0o    6o Q3   3 0.1
031219  0o 0o 1- 0+  1- 0o 0o 1-    2+ Q1   1 0.0
031220  0+ 1+ 1o 3+  3o 5- 3+ 4o   21o     16 0.9
031221  4+ 4+ 4o 3+  3o 4o 4- 3+   30o     24 1.2
031222  3o 3+ 3+ 3+  3+ 4- 3o 3+   26+     18 1.0
031223  2o 2o 1+ 2o  2+ 2+ 2+ 2-   16o      7 0.4
031224  1o 2o 1o 1-  2- 3- 2- 2+   13o Q8   6 0.3
031225  2- 1- 1- 1o  2+ 2o 0+ 1+   10o Q4   5 0.2
031226  3- 3- 1o 1+  1+ 2- 1+ 3-   15-      8 0.4
031227  2- 3o 1o 3-  2- 2o 2+ 4+   19-     11 0.7
031228  4- 4- 2o 2+  3- 2+ 3+ 2o   22o     13 0.8
031229  1+ 0o 1o 2-  2- 3o 1o 0+   10o Q5K  5 0.2
031230  1o 1o 1+ 0+  1+ 1+ 3o 2+   12- Q6K  6 0.3
031231  3o 2o 1+ 2+  3o 5- 4+ 4o   25-     19 1.0
0312                                  Mean 16 0.75

0312 Q 19   3  18  25  29K 30K  4K 24   2A 17A
0312 D 10  11   5   8   9 
