961001  2- 2o 1o 0o  0+ 0+ 2o 2+   10- Q7   5 0.2
961002  1o 2o 2+ 1o  3o 3+ 2o 3-   17+     10 0.5
961003  2+ 4- 4- 2-  2+ 3+ 4- 3o   24-     15 0.9
961004  1o 2- 1- 1-  2+ 3- 1+ 2-   12o Q9   6 0.3
961005  1- 1o 0+ 1o  1- 0+ 1o 0+    5+ Q2   3 0.1
961006  1+ 0+ 1o 1-  1- 0+ 0o 0o    4+ Q1   2 0.0
961007  0o 0+ 0o 1o  1o 1+ 2o 2-    7+ Q3   4 0.1
961008  2- 2- 2- 2-  2o 3o 4o 2o   18-     10 0.6
961009  3- 5- 4+ 2+  3- 3- 4o 3+   27- D5  20 1.0
961010  3o 4o 1+ 2-  2+ 2+ 2o 1+   18o     10 0.6
961011  2- 2- 1o 1+  3- 2+ 3- 2-   15o      8 0.4
961012  2o 3+ 2+ 3o  4- 4- 3- 3o   24-     15 0.8
961013  3o 5o 4+ 3+  2- 2+ 2+ 3-   25-     19 1.0
961014  4+ 3+ 2o 3+  3o 3- 1- 1+   21-     14 0.8
961015  2- 2+ 1+ 1-  0+ 1o 2- 1-   10- Q6   5 0.2
961016  3- 2- 3- 2o  3+ 3o 2o 1o   18+     10 0.6
961017  1- 1o 1- 1+  1o 2- 2o 3o   11+ Q8K  6 0.3
961018  5+ 5+ 4+ 4-  2+ 2o 3o 3+   29+ D4  27 1.2
961019  4+ 4+ 4- 5-  5o 5+ 3+ 5+   36o D1  38 1.4
961020  4o 4o 4- 2+  3- 2+ 2+ 3-   24o     16 0.9
961021  2+ 2+ 2o 2+  1o 3- 1+ 2-   16-      8 0.4
961022  4- 4o 3+ 4o  4o 4+ 5- 7-   35- D2  38 1.4
961023  7+ 6- 4- 3+  2- 3o 2+ 2o   29o D3  37 1.4
961024  4- 3- 2+ 2o  2o 3- 2o 1+   19-     10 0.6
961025  1+ 2o 3o 2o  1+ 1- 2- 1o   13o Q0K  6 0.3
961026  3- 1+ 1o 1-  1- 1+ 0+ 0+    8+ Q4   4 0.2
961027  1- 1- 1- 2+  2o 0+ 1- 2-    9o Q5   4 0.2
961028  4- 4- 3o 3-  2+ 2+ 3- 3o   23+     14 0.8
961029  3+ 3- 2o 2+  3+ 3o 3o 3+   23o     14 0.8
961030  2o 2o 2- 2o  2- 4+ 4+ 3+   21+     14 0.8
961031  3+ 2+ 2o 2-  1o 1o 1+ 2-   14+      7 0.4
9610                                  Mean 13 0.62

9610 Q  6   5   7  26  27  15   1  17K  4  25K
9610 D 19  22  23  18   9 
