160301  3o 2o 2- 2-  2o 2- 1o 3-   16-      8 0.4
160302  2+ 1o 1- 2o  2+ 3- 1o 0+   12+      6 0.3
160303  2- 2+ 2o 2+  2o 1o 0+ 1+   13o Q0   6 0.3
160304  3- 2- 0o 1-  0+ 1- 0+ 0+    7- Q4   4 0.1
160305  0o 0+ 1+ 1+  2o 0+ 0o 0+    6- Q3   3 0.1
160306  0o 1- 2o 2o  3- 5o 6o 6+   25- D1  31 1.3
160307  4+ 5- 4- 3-  3- 3+ 4- 5-   30- D3  24 1.2
160308  2+ 2o 2- 2-  2o 1+ 2+ 1-   14o      6 0.3
160309  2o 2- 1+ 1+  2o 2- 1+ 2-   13o Q9   6 0.3
160310  2o 3- 2- 1+  1+ 1o 2- 2+   14o      7 0.3
160311  1+ 3- 3o 3+  5+ 3o 3+ 3-   25-     19 1.0
160312  3o 3o 2o 2-  1o 3+ 3+ 1-   18o     11 0.6
160313  0+ 2- 1- 1o  1- 0+ 0o 1-    5+ Q2   3 0.1
160314  2- 1+ 1+ 1o  1- 2+ 3+ 5o   17-     12 0.7
160315  4o 4o 4+ 3+  1+ 3- 5+ 3+   28+ D2  24 1.2
160316  5o 3- 3- 3o  3- 1+ 3o 5-   25o D5  20 1.0
160317  5- 5- 4- 4o  2o 3+ 3o 3-   28o D4  22 1.1
160318  1+ 2o 2+ 2-  2o 2o 2o 2+   16-      7 0.4
160319  2o 3o 4- 4-  3o 4- 2+ 1o   22+     14 0.8
160320  1+ 3- 1+ 1+  2- 4- 4- 2-   17+     10 0.6
160321  2o 1+ 2- 2-  2- 2- 1o 2+   13+      6 0.3
160322  2+ 2+ 1+ 2o  1o 0+ 0+ 2-   11+ Q6   6 0.2
160323  2- 3+ 4- 2-  2- 1o 1+ 3-   17o     10 0.6
160324  3- 2- 2- 1o  1+ 1+ 1- 1+   12- Q7   6 0.3
160325  3o 2- 1o 1+  1o 1o 0+ 0o    9+ Q5K  5 0.2
160326  0o 0o 1- 0+  1- 0+ 1- 1-    3+ Q1   2 0.0
160327  3- 2o 3o 3-  2+ 3+ 2+ 2o   20+     11 0.6
160328  2o 4- 1o 1-  2- 1+ 3- 3-   16-      9 0.5
160329  3+ 3+ 2+ 3-  3- 3- 1+ 1+   20-     11 0.7
160330  3+ 2- 1+ 2o  3+ 2+ 3+ 2o   19+     11 0.6
160331  3o 3- 1+ 1-  1o 1o 0+ 1o   11o Q8K  6 0.3
1603                                  Mean 11 0.53

1603 Q 26  13   5   4  25K 22  24  31K  9   3 
1603 D  6  15   7  17  16 
