990301  6- 5+ 4- 3o  5o 5- 5o 4+   37- D1  41 1.5
990302  6- 4o 3o 2-  3o 3+ 3- 3-   26o     22 1.1
990303  2- 3- 2o 3o  2o 4o 5- 3+   23+     16 0.9
990304  3o 4- 5o 4-  4o 5o 5- 4-   33- D2  30 1.3
990305  5- 3+ 3+ 3-  2o 4- 2- 1-   22o     16 0.9
990306  2+ 3o 1- 2o  2o 2+ 3+ 5-   20+     13 0.8
990307  4- 4+ 5- 4-  2o 4- 3+ 3-   28o D5  22 1.1
990308  3- 4- 2- 2-  1+ 2o 2+ 4+   20-     12 0.7
990309  4- 4o 4o 3+  4+ 3+ 3+ 2-   28-     21 1.1
990310  5o 6+ 5- 5o  2+ 3- 3- 2+   31o D3  34 1.3
990311  3+ 3+ 3+ 3o  4- 3o 2o 2-   23+     15 0.8
990312  1+ 2+ 2+ 3o  3- 2+ 3+ 3-   20o     11 0.6
990313  1+ 0o 0o 2-  3+ 1+ 1+ 2+   11+      6 0.3
990314  3o 3- 1+ 3-  4o 3o 3o 4-   23+     15 0.9
990315  4- 4+ 4- 3-  2+ 2- 1o 2-   21o     14 0.8
990316  0+ 0+ 1+ 1+  1- 1o 0+ 1o    6+ Q2   3 0.1
990317  1o 0o 1- 1+  1+ 3- 2- 1-    9+ Q7   5 0.2
990318  1o 2- 2o 2o  2- 2+ 2o 0+   13o      6 0.3
990319  1- 1o 2- 1+  2o 2o 3o 1o   13-      6 0.3
990320  1+ 1o 1o 1+  1+ 2- 2o 0+   10o Q5   5 0.2
990321  0+ 1o 1o 2o  3- 1o 1o 0o    9o Q6   5 0.2
990322  0+ 0o 0o 0+  2- 1+ 1o 0+    5o Q1   3 0.0
990323  1- 1- 1- 2-  2o 2o 2- 2+   12- Q8   6 0.2
990324  0+ 1o 1o 2o  1o 1- 0+ 0+    7- Q3   4 0.1
990325  0+ 0o 0+ 2-  1o 3+ 3+ 3-   13-      8 0.4
990326  1o 2o 2o 3-  2+ 1o 0+ 0+   12- Q0   6 0.3
990327  1- 2- 1+ 0+  1- 0+ 1- 2+    8o Q4   4 0.1
990328  2- 2- 2+ 2-  2- 1+ 1+ 1o   13- Q9   6 0.3
990329  3+ 3o 4+ 4-  6- 4- 4o 4-   31+ D4  28 1.2
990330  4o 3- 4o 4-  3+ 4o 4- 3+   29-     22 1.1
990331  4- 3- 2+ 2o  3o 3- 3- 4+   23+     15 0.9
9903                                  Mean 14 0.65

9903 Q 22  16  24  27  20  21  17  23  28  26 
9903 D  1   4  10  29   7 
