030501  7- 5+ 5- 4+  5- 4o 4- 3o   36+ D3  43 1.5
030502  3o 5o 3- 3-  3o 2o 1+ 2+   22o Q0A 15 0.9
030503  2o 3o 2o 3o  2+ 2o 1+ 2+   18o Q5A  9 0.5
030504  2o 1+ 1o 2o  1+ 2- 1o 1+   12- Q1   5 0.2
030505  1+ 2+ 2- 2-  2+ 4+ 4o 4-   21+ Q8A 14 0.8
030506  3+ 2+ 3- 3+  5+ 5- 5- 4+   31-     28 1.2
030507  5o 5o 6- 5-  4+ 4o 4o 3+   36o D5  38 1.4
030508  4+ 5- 4o 4+  5- 5o 6- 4o   37- D4  39 1.4
030509  4o 4+ 5o 5-  5+ 4- 2o 3+   32+     31 1.3
030510  7- 6+ 5+ 3+  1+ 3+ 4- 3-   33-     42 1.5
030511  5- 2+ 6- 5-  5o 4- 3- 3o   32-     31 1.3
030512  3+ 4- 3+ 3o  3+ 3+ 4+ 3o   27+     20 1.0
030513  4o 3- 3+ 5-  4- 4- 4o 4o   30o     24 1.2
030514  4+ 4+ 4o 3-  4- 5o 5- 3+   32o     29 1.3
030515  3+ 4- 4- 3o  4+ 4+ 3+ 3+   29o     22 1.1
030516  3+ 2- 2- 1o  2- 2- 2+ 3o   16+ Q4A  9 0.5
030517  3- 2+ 2+ 1+  2- 1o 1+ 1-   13+ Q2A  7 0.3
030518  1o 1+ 1o 0+  1o 3- 4- 3o   14o Q3A  8 0.5
030519  3o 2+ 2o 1+  2- 2+ 3- 3+   19- Q7A 10 0.6
030520  3o 2- 2+ 3-  3o 1+ 2- 3-   18+ Q6A 10 0.6
030521  3o 3+ 2- 1+  3- 5- 5+ 6o   28o     29 1.3
030522  5+ 4+ 4- 2+  4o 4o 4o 2+   30o     26 1.2
030523  2+ 4o 3+ 4-  2+ 3+ 2+ 3-   24o Q9A 16 0.9
030524  3- 4- 4o 3-  3+ 4- 4+ 4-   28o     21 1.1
030525  4+ 4- 3+ 2+  2- 3o 3- 3+   24+     16 0.9
030526  4+ 3- 4- 2+  2+ 2+ 3- 4o   24+     16 0.9
030527  4o 4- 3- 3+  4o 3o 6- 5o   31+     30 1.3
030528  6- 4o 5- 4+  4o 4o 4o 4o   35-     34 1.3
030529  4o 4- 4- 3o  7o 8- 8+ 8+   46- D1 109 1.9
030530  7+ 5+ 4o 3o  4- 6o 5o 6-   40o D2  59 1.7
030531  5+ 5+ 2+ 1o  3- 2+ 2- 1+   22o     20 1.0
0305                                  Mean 26 1.05

0305 Q  4  17A 18A 16A  3A 20A 19A  5A 23A  2A
0305 D 29  30   1   8   7 
