020101  2+ 3- 2+ 1+  1+ 1o 3- 2-   15+      8 0.4
020102  2o 1- 1o 2o  3- 3- 2+ 2o   15+      8 0.4
020103  1o 1- 1- 1-  0+ 1- 0o 0o    4o Q1   2 0.0
020104  1- 1o 0+ 1-  1- 1- 1- 1-    5+ Q4   3 0.1
020105  1o 1+ 0+ 0+  0+ 0+ 0+ 0o    4o Q2   2 0.0
020106  0+ 0o 0o 0o  1o 1+ 0+ 1o    4o Q5   2 0.0
020107  0o 1+ 1+ 2+  1+ 3- 3- 2o   14-      7 0.3
020108  3o 3o 4- 2-  3o 2- 1o 0+   17+     11 0.6
020109  0o 0o 0o 0+  1- 2- 1+ 1-    5- Q6   2 0.0
020110  1+ 2- 2+ 2+  4o 5o 4o 3+   24o D2* 19 1.0
020111  4+ 5o 4+ 4-  3+ 4+ 3+ 3o   31+ D1  27 1.2
020112  4- 3+ 4- 4-  3- 4- 3o 1+   25o D3* 17 0.9
020113  2+ 3- 3o 3+  3o 2+ 2o 3+   22o D5* 13 0.7
020114  3- 2+ 2- 1+  2+ 2o 2- 2o   16o      8 0.4
020115  1+ 2- 2o 2+  2o 2o 1+ 2o   15-      7 0.3
020116  1+ 1o 2o 1-  1- 1- 1- 0o    7o Q7   4 0.1
020117  3- 2+ 1+ 2+  2o 3- 1+ 2+   17o      8 0.5
020118  3o 2o 1- 1+  1o 1+ 0+ 0o   10-      5 0.2
020119  0o 1o 2- 3o  4- 4o 3+ 4-   20+ D4* 14 0.8
020120  4- 3o 2- 2-  2- 2o 2o 2+   18o     10 0.5
020121  4- 3o 2o 2o  2+ 3- 3- 2o   20+     11 0.7
020122  1o 1+ 2o 2-  2o 2- 1+ 2-   13- Q0   6 0.3
020123  3- 1+ 2- 2o  2- 2o 3o 2+   17-      8 0.5
020124  2- 3o 0o 0+  0+ 1o 0+ 0+    7o Q9K  4 0.1
020125  1o 1- 1o 2-  3o 4- 4- 2o   17-     10 0.6
020126  3o 2+ 2o 2o  1+ 2o 2o 1o   16-      8 0.4
020127  3o 2+ 2- 2o  2o 2- 1+ 2-   16-      8 0.4
020128  2+ 1o 1o 2+  3- 2o 2- 2o   15o      7 0.4
020129  2o 2o 1o 2-  1- 1- 0+ 1-    9o Q8   4 0.2
020130  1- 0o 0+ 0+  1- 1- 1o 1o    5- Q3   3 0.0
020131  2+ 2- 0+ 0+  0+ 1o 1o 4-   11-      6 0.3
0201                                  Mean  8 0.40

0201 Q  3   5  30   4   6   9  16  29  24K 22 
0201 D 11  10* 12* 19* 13*
