941201  3- 4- 3+ 3+  4- 3+ 2- 4o   26-     18 1.0
941202  3+ 4- 4- 3o  5- 4- 4- 4+   30o D3  24 1.2
941203  5- 3- 3+ 2+  3+ 1+ 2+ 2+   22+     15 0.8
941204  3- 2- 1+ 2-  1+ 1- 3- 1-   13- Q4K  6 0.3
941205  1o 1+ 2o 2o  2+ 2+ 2- 3-   15+ Q8A  7 0.4
941206  3o 3o 5+ 3+  4- 4+ 4o 4o   31- D2  26 1.2
941207  4o 3+ 3+ 2+  2+ 4- 3- 4-   25+     17 0.9
941208  3+ 3- 3o 3o  3- 3- 3o 3o   23+     14 0.8
941209  3+ 2- 2+ 2+  2+ 2o 2+ 3o   19+     10 0.6
941210  3+ 2+ 2- 2-  1o 3- 3- 3-   18o     10 0.6
941211  2o 2- 1+ 1+  2- 3o 4o 4-   19-     12 0.7
941212  4- 3o 3- 2+  2+ 3- 4- 4-   24o     15 0.9
941213  4- 4o 4o 3-  3o 3+ 2- 2-   24o     17 0.9
941214  2+ 2- 0+ 2-  2- 1+ 3- 3o   15- Q9A  8 0.4
941215  2+ 3- 3+ 3-  5- 4o 4- 4+   28- D4  21 1.1
941216  3+ 4- 4- 3+  4o 3o 2- 2-   24+     17 0.9
941217  2- 2o 3- 2o  1+ 2o 2+ 2-   16- Q0A  7 0.4
941218  2- 2- 2- 1-  2- 2+ 2o 2o   14- Q5   6 0.3
941219  1+ 3+ 2- 2o  2o 1- 0+ 1o   12+ Q6K  6 0.3
941220  2+ 2o 2+ 2+  2+ 3- 3- 3o   20-     10 0.6
941221  2+ 2- 2+ 1o  2- 1+ 1o 1+   13- Q3   6 0.3
941222  2o 3- 0+ 0+  1- 0+ 0+ 0+    7o Q2   4 0.1
941223  3o 2+ 2+ 3-  1- 2+ 1+ 3-   17+      9 0.5
941224  4o 4o 5- 4+  4+ 5- 5- 5-   35+ D1  34 1.4
941225  4+ 4- 3o 3-  3+ 3+ 2+ 3+   26o D5* 18 1.0
941226  4o 3o 3- 3-  3o 4- 3o 4-   26-     18 1.0
941227  2+ 2+ 2- 2-  2+ 2- 5- 4o   21-     14 0.8
941228  3+ 1+ 1- 2-  3- 3o 1+ 3-   17-     10 0.5
941229  4- 3o 4o 3+  3- 3- 1+ 1o   22-     14 0.8
941230  2+ 3+ 2o 2-  1+ 1+ 1+ 1-   14o Q7A  7 0.4
941231  1- 1+ 2- 1o  1o 1o 1+ 2o   10o Q1   5 0.2
9412                                  Mean 13 0.69
