161201  1- 2- 1o 0+  0+ 0o 0o 0o    4o Q6   2 0.0
161202  0+ 1o 1- 1-  1- 1+ 1+ 1-    7- Q7   4 0.1
161203  0+ 0+ 1- 0o  0o 0+ 1o 0o    3- Q3   2 0.0
161204  0o 1- 0o 0+  0o 0o 0o 0+    1+ Q1   1 0.0
161205  2+ 1- 0o 0o  1- 1o 1o 1+    7o Q0   4 0.1
161206  0+ 0+ 1o 2o  3+ 2o 1+ 2+   13-      7 0.3
161207  0o 2- 3o 2o  2- 3- 3o 3-   17-      9 0.5
161208  3+ 4o 3- 3-  3- 4o 4+ 4o   28- D4  21 1.1
161209  4o 2o 3+ 4-  3o 4- 5- 5-   29o D1  24 1.1
161210  4o 3+ 2+ 3+  3- 3- 3o 3-   24o     15 0.9
161211  3+ 4+ 2o 3o  2+ 3- 3o 2-   22+     14 0.8
161212  2o 2+ 1+ 0+  0+ 2- 1- 1+   10o      5 0.2
161213  1+ 1- 0+ 1o  1o 1- 0+ 2-    7o Q9   4 0.1
161214  1+ 1- 1- 1+  1- 0+ 1+ 1-    7o Q8   4 0.1
161215  0o 0o 0+ 1-  0+ 0+ 1o 1-    3+ Q4   2 0.0
161216  1- 0+ 0o 0o  0o 0o 0+ 1o    2+ Q2   1 0.0
161217  0o 0o 0+ 0+  1o 2- 2+ 3+    9o      5 0.2
161218  3o 3- 2+ 1+  2- 2- 1+ 1o   15o      8 0.4
161219  1o 2- 1+ 1o  1- 1+ 2o 1-   10-      5 0.2
161220  1o 1o 1o 1+  1o 2o 1- 3-   11-      5 0.2
161221  2o 2o 1+ 3o  3+ 6o 4o 4o   26- D5  23 1.1
161222  5- 4+ 3+ 3o  3o 3- 4o 3o   28o D2  22 1.1
161223  3o 4o 3- 3+  3o 3+ 4o 4-   27o     19 1.0
161224  3o 3- 3- 2o  3o 3+ 2+ 2o   21o     12 0.7
161225  3+ 3+ 2o 4-  4o 4o 4o 3-   27o     20 1.0
161226  5- 3+ 3+ 3o  4- 4- 3- 3+   28- D3  20 1.0
161227  4- 3+ 2o 2o  2+ 1+ 2o 3-   19+     11 0.6
161228  2- 2o 0+ 1-  1- 2o 1+ 1+   10o      5 0.2
161229  2o 1o 0+ 1o  1+ 2o 0+ 0+    8+      4 0.1
161230  0o 1+ 0+ 0+  1- 1- 0+ 1-    4+ Q5   2 0.0
161231  1- 2+ 2o 3-  3+ 3+ 3+ 3-   20+     12 0.7
1612                                  Mean  9 0.45

1612 Q  4  16   3  15  30   1   2  14  13   5 
1612 D  9  22  26   8  21 
