971101  1o 3+ 3- 2+  2- 1+ 2o 2-   16o      8 0.5
971102  1o 1o 0+ 0o  0o 0+ 1- 0o    3+ Q5   2 0.0
971103  0o 0o 0o 1-  1- 1+ 2o 2+    7o      3 0.1
971104  2o 2+ 3- 1+  2+ 2+ 2o 2+   17+      8 0.5
971105  0+ 1+ 2- 2+  3+ 2+ 1+ 1-   13+      7 0.4
971106  1- 3o 3- 3o  3- 3o 3o 5o   23o D4* 17 0.9
971107  6o 7o 6- 3o  3o 4o 3- 2-   33o D3  44 1.5
971108  1o 2- 1- 1o  1o 3- 1+ 1-   10o      5 0.2
971109  2o 2+ 2+ 2-  1o 1+ 4- 4o   18+     11 0.6
971110  4o 3o 3o 2-  2+ 2+ 1+ 1+   19o     11 0.7
971111  2- 4- 2- 2-  1+ 1+ 0+ 1-   12+      7 0.3
971112  1o 0o 1- 1o  0+ 1- 0+ 0o    4o Q8   2 0.0
971113  0o 1o 0+ 1+  1o 1- 1+ 1-    6+      3 0.1
971114  1o 2- 2o 2-  2+ 2+ 4- 4+   19o D5* 12 0.7
971115  2+ 3o 2- 1o  1+ 2o 3- 2+   16+      8 0.5
971116  3+ 3- 1+ 2o  3- 2- 1o 3-   17+     10 0.5
971117  4o 3+ 1+ 1+  1- 1o 2o 3o   17-     10 0.6
971118  3o 3- 2+ 2o  4o 2o 2o 2o   20o     11 0.7
971119  1- 0o 0+ 1o  1o 2- 0+ 1-    6- Q0   3 0.1
971120  1+ 1- 0+ 0o  0o 0+ 0+ 0+    3+ Q6   2 0.0
971121  0+ 0o 0o 0o  0o 0+ 1- 1+    3- Q4   2 0.0
971122  3o 4- 4+ 5+  6o 4+ 4+ 6o   37o D2  44 1.5
971123  7+ 7o 5- 5+  5- 2o 3o 4o   38o D1  59 1.7
971124  3o 3+ 2o 2-  3- 2+ 2- 2-   18+     10 0.6
971125  1o 1- 0+ 0o  0+ 1o 0+ 0+    4o Q7   2 0.0
971126  1+ 1- 0+ 1-  1- 1- 1- 1+    6+ Q9   3 0.1
971127  0+ 1- 0+ 0o  1o 0o 1- 0o    3o Q2   2 0.0
971128  0+ 1o 0o 0o  0o 0o 0+ 1o    3- Q3   2 0.0
971129  0o 0o 0o 0o  0o 0+ 0+ 1-    1+ Q1   1 0.0
971130  1o 2o 2o 2o  1+ 1o 2- 1-   12-      5 0.2
9711                                  Mean 11 0.43

9711 Q 29  27  28  21   2  20  25  12  26  19 
9711 D 23  22   7   6* 14*
