140801  2o 1+ 1- 2-  2o 2- 3o 3+   16-      8 0.5
140802  2+ 1+ 2- 2+  3+ 3o 1+ 2-   17o      9 0.5
140803  1- 3o 1- 1+  0+ 1o 2o 2o   11o      6 0.3
140804  2+ 3o 3- 2o  2- 2- 3o 3+   20-     11 0.6
140805  2+ 2o 3- 2-  3- 2o 3- 2-   18-      9 0.5
140806  2o 3- 2- 2-  1+ 1+ 1o 1-   12+      6 0.3
140807  1+ 1o 1o 1o  1+ 1o 2- 1+   10-      5 0.2
140808  3o 3+ 2- 2o  2- 1- 1- 0+   13+      8 0.4
140809  0+ 1- 1+ 1-  1- 0+ 1- 0+    5o Q4   3 0.1
140810  1- 0+ 1o 1+  2o 2o 4- 2o   13o      7 0.4
140811  1o 1o 1o 1-  1+ 2o 1+ 3+   12-      6 0.3
140812  3- 1+ 1o 1o  1+ 3- 4+ 4-   18o     12 0.7
140813  2o 2o 1+ 1+  2- 1- 1+ 1o   11+      5 0.2
140814  1- 1- 0+ 1-  1- 1o 1- 2o    7- Q8   4 0.1
140815  1o 1- 0+ 1-  1+ 1+ 1- 1+    7+ Q7   4 0.1
140816  0+ 0+ 0o 0+  0o 0o 0+ 1-    2o Q1   1 0.0
140817  1+ 1- 0+ 2o  3- 2o 1- 1o   11-      5 0.2
140818  1- 1+ 2o 0o  1- 1+ 1+ 1o    8+ Q0   4 0.1
140819  1- 1- 2o 3-  2- 3- 4- 5+   19+ D5* 15 0.9
140820  2+ 1- 1+ 1+  1+ 1o 2- 2-   11+      5 0.2
140821  3o 3o 2- 2o  2o 1+ 3- 2-   17+      9 0.5
140822  1o 2o 0+ 0o  1- 0+ 0o 1-    5o Q6   3 0.0
140823  1- 2o 1o 1-  0+ 1+ 1o 1-    8- Q9   4 0.1
140824  1- 0+ 1- 1-  1+ 0o 0o 0o    4- Q3   2 0.0
140825  0o 0+ 0o 1-  1- 1- 1- 1-    4- Q2   2 0.0
140826  0+ 0+ 0o 1+  1- 1o 1o 1o    6- Q5   3 0.1
140827  1- 2+ 3+ 4-  4- 4+ 4o 3+   25+ D2* 19 1.0
140828  3+ 5- 4o 3o  2+ 4- 3- 2+   26o D1* 19 1.0
140829  3+ 4- 3o 4o  3- 2+ 3o 4-   26- D3* 18 1.0
140830  4- 4- 2- 3+  3+ 2- 3- 2-   22-     14 0.8
140831  2o 2- 2+ 4-  3- 2- 4o 4-   22- D4* 14 0.8
1408                                  Mean  8 0.38

1408 Q 16  25  24   9  26  22  15  14  23  18 
1408 D 28* 27* 29* 31* 19*
