101101  0o 1- 1+ 1-  2- 0o 1- 1-    6- Q0   3 0.1
101102  0+ 0+ 1o 1+  0+ 0+ 0+ 0+    4+ Q4   3 0.0
101103  2- 2- 1o 1o  1o 1o 2- 1-   10-      5 0.2
101104  2- 1+ 0o 1-  1+ 1- 0o 1-    6+      3 0.1
101105  0o 0o 1- 1o  1o 1+ 1- 0o    5- Q6   2 0.0
101106  0o 0o 0o 0+  0+ 1- 0o 1-    2o Q1   1 0.0
101107  1- 0o 0o 0o  0+ 0+ 2- 0+    3+ Q5   2 0.0
101108  0o 0o 1o 1o  2o 2- 1+ 1-    8-      4 0.1
101109  0o 2o 1- 0+  0+ 0+ 0o 0+    4o Q8   2 0.0
101110  0o 0o 0+ 0o  0o 1o 2o 3o    6+      4 0.1
101111  3+ 1+ 2o 3+  3+ 3+ 3- 5-   24o D1* 17 0.9
101112  4- 3+ 4- 4-  3+ 2o 2- 3o   24+ D2* 16 0.9
101113  3- 1- 1o 1o  1+ 1+ 3- 3-   13+      7 0.4
101114  2- 2o 1- 1o  1o 3- 2+ 3o   14+      8 0.4
101115  2+ 3+ 2- 2+  1o 0+ 1- 4-   15+ D5*  9 0.5
101116  3+ 2o 1- 2-  2o 2+ 1o 1-   14-      7 0.4
101117  1- 3- 2- 1o  1o 0+ 1- 1o    9o      5 0.2
101118  1o 2+ 2- 1+  2- 1o 2- 1o   12-      6 0.2
101119  1- 1+ 0+ 1-  1- 0+ 0o 0o    4o Q3   2 0.0
101120  0o 1- 2- 1o  0+ 0+ 0+ 0+    5- Q7   3 0.0
101121  2- 1- 0o 2-  1o 1- 2- 1-    8o      4 0.1
101122  1- 1+ 2- 2o  2o 2o 1+ 1+   12+      6 0.3
101123  2o 2o 3o 1o  1+ 3o 3o 2+   18- D3* 10 0.5
101124  2- 1+ 1+ 1+  1o 2- 3- 2-   13-      6 0.3
101125  1+ 1+ 1+ 1-  1+ 0+ 1- 0o    7o      4 0.1
101126  0o 0o 0o 0+  0+ 0+ 1o 0o    2o Q2   1 0.0
101127  0o 0o 0o 0+  1- 2- 5- 5-   12o     11 0.6
101128  3o 3+ 2o 1o  1o 2o 3- 2-   17- D4*  9 0.5
101129  0+ 1- 1+ 1o  1+ 0+ 2o 0+    7+      4 0.1
101130  1o 1o 1- 1o  1- 1o 1o 1-    7o Q9   4 0.1
1011                                  Mean  5 0.24

1011 Q  6  26  19   2   7   5  20   9  30   1 
1011 D 11* 12* 23* 28* 15*
