021001  2- 3- 5- 6-  7- 7+ 5- 7-   40o D3  67 1.7
021002  7o 7+ 5+ 4-  3- 3+ 3- 3+   35+ D5  53 1.6
021003  6o 3- 4- 3o  4- 5o 6+ 6-   36o     45 1.5
021004  7+ 6- 6o 5-  4o 4- 6+ 4+   42o D2  64 1.7
021005  4+ 4+ 3- 3+  5- 5+ 3+ 3o   31o     28 1.2
021006  2- 3+ 4- 3o  1+ 2- 4- 4o   22+     15 0.9
021007  3+ 5+ 6- 4-  5o 5- 6- 6-   39o D4  48 1.6
021008  5- 6o 4+ 4o  4o 4+ 3+ 2+   33o     33 1.3
021009  1o 3o 4+ 3+  4- 4o 4- 3+   26+     20 1.0
021010  3o 4- 4o 4o  2+ 2o 1+ 3o   23+     16 0.9
021011  1+ 2o 2o 2-  2o 2- 1o 2-   13+ Q3   6 0.3
021012  2- 1o 1+ 2+  2- 2o 1- 2-   12+ Q2   6 0.3
021013  1+ 2- 2- 1o  1o 1o 2- 2-   11o Q1   5 0.2
021014  3- 4- 5- 3+  5- 4- 3o 3o   29-     23 1.1
021015  3- 3+ 3- 4o  3- 4o 4- 3-   26-     18 1.0
021016  3+ 2- 2- 2+  3- 3o 6- 3o   23+     18 1.0
021017  4- 3+ 3- 2-  3o 2o 2+ 3-   21+ Q8A 13 0.7
021018  3+ 3+ 2+ 2o  3o 3o 3- 3o   23- Q0A 14 0.8
021019  3- 3+ 3- 2o  2o 2+ 4- 4-   22+ Q9A 14 0.8
021020  3o 3+ 2- 2+  3- 2- 2- 3-   19o Q6A 10 0.6
021021  2o 3- 3- 2-  2o 2o 2- 2o   17- Q4A  8 0.4
021022  3o 2- 2- 4-  2+ 2- 3- 1o   18- Q5A 10 0.6
021023  1o 1o 2o 2o  3o 3+ 3o 3+   19- Q7A 11 0.6
021024  5o 6- 4+ 6o  6o 6+ 6- 5-   44- D1  63 1.7
021025  6o 5o 5o 4+  5- 3o 3+ 4+   36-     39 1.4
021026  4o 4o 4- 5-  4o 4o 4+ 3o   32-     27 1.2
021027  3o 4o 4- 3-  4- 4o 4o 5o   30o     25 1.2
021028  5- 4- 3+ 3+  3o 2+ 3+ 3-   26+     19 1.0
021029  3+ 3- 3o 4-  3- 2- 3o 3o   23o     14 0.8
021030  2o 3- 5o 3-  2o 2+ 3+ 3o   23o     16 0.9
021031  4o 3+ 3o 3+  4o 4o 3+ 2o   27o     20 1.0
0210                                  Mean 25 1.00

0210 Q 13  12  11  21A 22A 20A 23A 17A 19A 18A
0210 D 24   4   1   7   2 
