091201  0o 0o 0o 0o  0o 0o 0o 0o    0o Q1   0 0.0
091202  0o 0o 0+ 0+  0+ 0o 0+ 0o    1+ Q0   1 0.0
091203  0o 0o 0o 0o  0o 0o 0o 0o    0o Q2   0 0.0
091204  0o 0o 0o 0o  0o 0o 0o 0o    0o Q3   0 0.0
091205  0o 0o 1o 1-  1- 1- 2+ 2o    7+ D3*  4 0.1
091206  2+ 2- 1- 0+  0o 0o 0+ 0+    6-      3 0.1
091207  1+ 0o 0+ 0+  1o 1o 1+ 0+    6-      3 0.1
091208  0o 0o 0o 0o  0o 0+ 0o 0+    1- Q9   0 0.0
091209  0o 0o 0o 0+  0o 0o 0o 0o    0+ Q6   0 0.0
091210  0o 0o 0+ 0+  0+ 0+ 0+ 0o    2-      1 0.0
091211  0o 0o 0o 0o  0o 0o 0o 0o    0o Q4   0 0.0
091212  0o 0o 1- 0+  0+ 1- 1o 1o    4o      2 0.0
091213  0o 0o 1- 1-  1o 0+ 1- 1-    4o      2 0.0
091214  1+ 3o 2o 1+  1- 1o 1- 0+   10+ D1*  6 0.2
091215  0o 0o 0+ 0o  0+ 0o 1- 1o    2+      1 0.0
091216  2o 2- 1- 1o  2- 2- 1- 0+   10- D2*  5 0.2
091217  0o 0+ 0o 1o  1o 1o 1- 0+    4+      2 0.0
091218  0o 0o 1o 2-  1o 1+ 0+ 0o    5+      3 0.0
091219  1- 0+ 0+ 1-  0o 0o 0o 0+    2+      2 0.0
091220  1- 0o 0o 1-  1- 1+ 0+ 0o    4-      2 0.0
091221  1o 1- 0o 0+  0o 0+ 2o 1-    5o      3 0.0
091222  0+ 0o 0+ 0+  0+ 1- 2- 1+    5o      3 0.0
091223  0+ 1o 1+ 1-  1- 1- 1- 1+    7-      4 0.1
091224  1- 1o 1- 0+  0+ 0+ 0o 0+    4-      2 0.0
091225  0o 0o 0+ 0+  1o 1o 2o 2+    7o D4*  4 0.1
091226  2- 2o 1o 1-  0+ 2- 0+ 0o    8- D5*  4 0.1
091227  0o 0+ 0+ 1o  1+ 1o 0+ 0o    4+      2 0.0
091228  0o 0o 0o 1-  0o 1- 0+ 0o    2-      1 0.0
091229  0o 0o 0+ 0o  0o 0o 0o 0o    0+ Q7   0 0.0
091230  0o 0o 0o 0o  0o 0o 0o 0o    0o Q5   0 0.0
091231  0o 0o 0o 0o  0+ 0o 0o 0o    0+ Q8   0 0.0
0912                                  Mean  2 0.03

0912 Q  1   3   4  11  30   9  29  31   8   2 
0912 D 14* 16*  5* 25* 26*
