090301  2o 1o 1- 0+  1- 0+ 0o 0o    5o Q7   3 0.0
090302  0o 0o 0o 0+  0+ 0o 0+ 0o    1o Q1   1 0.0
090303  1o 1- 2- 2+  2o 2+ 3- 2+   15o      7 0.4
090304  2o 3- 1+ 1+  2- 1o 2o 3-   15-      7 0.4
090305  2- 3- 0+ 0+  0o 0+ 0+ 1-    6+      4 0.1
090306  1+ 1- 1- 0+  0o 0o 0o 1-    4- Q5   2 0.0
090307  0+ 0+ 0+ 0o  0o 0+ 0+ 0+    2o Q2   2 0.0
090308  2o 1o 3o 3-  3o 3- 1- 0+   15+ D3*  9 0.5
090309  0+ 0o 0o 1-  1- 0+ 0+ 0o    2+ Q3   2 0.0
090310  1- 0+ 0o 0+  2- 2o 2- 0+    7o      4 0.1
090311  0+ 0+ 1- 0+  0+ 1- 2+ 3-    8-      4 0.2
090312  3o 3o 1- 1+  1- 1- 2- 3-   14-      8 0.4
090313  5- 4o 3+ 3o  3- 3- 2o 2+   25- D1* 17 0.9
090314  3o 2o 2o 2+  1o 3- 2o 3o   18o D2* 10 0.5
090315  2+ 3o 3- 2-  2- 2- 0+ 2o   15+ D5*  8 0.4
090316  2+ 1- 1o 2-  1- 2- 2- 0+   10o      5 0.2
090317  1o 1- 1- 0+  1o 2- 2- 1+    8+      4 0.1
090318  0+ 0+ 0+ 0+  0+ 0+ 0+ 1-    3o Q4   2 0.0
090319  2- 1- 1- 0+  2- 0+ 1o 1+    8-      4 0.1
090320  2- 0o 0+ 1-  0+ 2- 1+ 1o    7o      4 0.1
090321  0o 1- 2- 3-  3o 1o 2+ 3o   14+      8 0.4
090322  2- 3- 1o 1-  0+ 0o 1o 2-    9o      5 0.2
090323  1+ 0+ 1- 0o  0o 0o 1o 1-    4o Q6   2 0.0
090324  1- 3- 2o 2o  3- 2o 1+ 2-   15o      7 0.4
090325  3+ 4- 2o 2o  1- 1- 1o 2-   15o D4*  9 0.5
090326  2o 3o 3- 1o  1+ 1+ 1o 1o   13+      7 0.4
090327  0+ 0o 0o 0+  1o 3- 3o 2-    9o      5 0.2
090328  1+ 0o 0o 1-  1- 1- 2o 1+    7- Q0   3 0.1
090329  1o 1- 1o 1-  1- 1+ 1- 1o    7o Q9   4 0.1
090330  1+ 1+ 0+ 1o  2- 1- 1+ 0+    8o      4 0.1
090331  1o 1- 1o 1-  2- 1- 0+ 0+    6+ Q8   3 0.1
0903                                  Mean  5 0.22

0903 Q  2   7   9  18   6  23   1  31  29  28 
0903 D 13* 14*  8* 25* 15*
