010501  1o 0+ 1- 1-  1o 0+ 2- 1-    6+ Q5   3 0.1
010502  1o 1+ 2o 2-  1o 1+ 1- 1-   10- Q6   5 0.2
010503  2o 1o 1o 2+  1+ 2- 2- 2-   13-      6 0.3
010504  1o 2o 3o 2o  1o 1o 2- 2-   13+      7 0.3
010505  0+ 0+ 1- 1-  0o 1- 1o 1o    5- Q2   3 0.0
010506  0+ 0+ 2- 1+  1+ 1o 2- 2o   10- Q8   5 0.2
010507  3- 4o 3+ 2o  3- 2o 3- 1-   20o     12 0.7
010508  1+ 1- 2+ 2+  3+ 4- 4+ 4o   22o     16 0.9
010509  5o 5o 4- 4-  5- 5+ 5o 4+   37- D1  39 1.4
010510  5+ 5o 4- 3-  3- 2+ 3o 3-   27+ D4  23 1.1
010511  2+ 1o 1+ 1o  0+ 1- 2- 3+   12-      6 0.3
010512  3+ 2+ 3+ 5-  5+ 4+ 4+ 5-   32+ D2  30 1.3
010513  5o 3+ 2+ 2+  3+ 4o 5+ 4+   30o D3  27 1.2
010514  4+ 3o 3o 1o  1o 2- 2- 1o   17-     11 0.6
010515  1+ 2- 3- 2+  2- 3o 4- 3o   19+     11 0.6
010516  3- 2o 3- 2-  1+ 1+ 1- 2+   15-      7 0.4
010517  2- 2o 1o 1o  1o 2o 2- 2+   13-      6 0.3
010518  3- 2+ 1o 1o  2- 1+ 1+ 3o   14+      8 0.4
010519  4o 4- 2- 1o  1+ 1- 2- 1-   15-     10 0.5
010520  1o 2- 2- 1+  2o 1+ 1o 1o   11o Q0   5 0.2
010521  1- 1- 1- 1+  1o 1- 1o 1-    7- Q4   4 0.1
010522  1+ 1+ 1+ 2o  2o 2o 3- 2o   15-      7 0.3
010523  2+ 2o 2- 1+  2+ 3+ 2+ 2+   18-      9 0.5
010524  2+ 2o 1- 1o  1o 1o 1o 1o   10o Q9   5 0.2
010525  1+ 1o 1o 1+  2+ 3- 3- 1o   13+      7 0.3
010526  2- 2o 2- 1+  1- 1- 1- 1o   10- Q7   5 0.2
010527  0+ 0+ 0+ 1o  1+ 4+ 3- 2o   12+      8 0.4
010528  2+ 2o 2+ 4-  4- 4+ 3+ 4o   26- D5* 18 1.0
010529  3o 2- 1o 1o  3o 3+ 1+ 1-   15o      9 0.5
010530  0+ 0+ 0o 0+  1+ 1- 1+ 1o    5+ Q3   3 0.1
010531  0+ 0+ 0o 0+  1o 1- 1- 1-    4o Q1   2 0.0
0105                                  Mean 10 0.47

0105 Q 31   5  30  21   1   2  26   6  24  20 
0105 D  9  12  13  10  28*
