131001  0o 0o 1- 0+  2o 2- 2o 2+    9o      4 0.1
131002  5+ 8- 6- 4-  3o 3+ 6- 5-   39o D1  58 1.7
131003  3+ 0+ 0o 0o  0o 1+ 2- 0o    7-      4 0.1
131004  0o 0o 0o 0o  0o 1- 0+ 0o    1o Q3   1 0.0
131005  0o 0o 0o 0+  0o 0o 0o 0o    0+ Q1   0 0.0
131006  0o 0o 0+ 0+  1- 0+ 0+ 1+    3+      2 0.0
131007  1o 3- 2- 1-  1- 1- 1- 1-    9-      5 0.2
131008  0+ 1- 0+ 1-  1+ 1o 5o 6-   15o     17 0.9
131009  5o 5o 5+ 4-  3o 3+ 2- 3+   30+ D2  29 1.3
131010  4- 4- 2- 2o  1o 1+ 1- 1o   15o      9 0.5
131011  2- 2o 2o 1+  2- 1- 1o 1-   11o      5 0.2
131012  0o 1o 0+ 1o  1- 1- 2o 2+    8o      4 0.1
131013  1+ 0o 0o 0+  0o 0+ 1- 0o    3- Q0   2 0.0
131014  0o 2+ 2+ 3+  3+ 4+ 4o 4o   24- D3* 18 1.0
131015  4+ 4o 3o 4o  3- 1- 1o 3o   23- D4* 17 0.9
131016  4- 3- 2- 2-  2o 3- 2- 2+   18+     10 0.6
131017  3- 3o 2+ 2+  3- 2o 1+ 1o   17+      9 0.5
131018  0+ 0o 1- 0o  0+ 0o 2- 0+    3+      2 0.0
131019  0o 0o 0+ 1-  0+ 1- 0o 0o    2o Q4   1 0.0
131020  0o 0o 0+ 0+  0+ 0+ 0+ 1o    3- Q6   2 0.0
131021  0o 0o 0+ 0o  0+ 1o 0+ 0o    2o Q5   1 0.0
131022  0o 0+ 2o 2-  0+ 1- 2- 2o    9-      4 0.1
131023  1o 2+ 2- 1+  0+ 0o 0+ 0o    7o      4 0.1
131024  0+ 1o 0o 1o  0+ 0o 0o 0o    3- Q8   2 0.0
131025  0o 0+ 1- 0o  0+ 1- 0+ 1o    3+ Q9   2 0.0
131026  0+ 0o 0+ 0+  0o 0+ 0+ 1o    3- Q7   2 0.0
131027  0o 0o 1- 1-  1o 0+ 1o 0o    4-      2 0.0
131028  0+ 0+ 0+ 0+  0o 0+ 0o 0o    2- Q2   1 0.0
131029  0o 0o 0+ 3-  2o 1- 2+ 2+   10+      5 0.2
131030  0+ 1- 2+ 3o  3o 3+ 3+ 4o   20o D5* 13 0.8
131031  2o 0+ 1- 2-  2o 2+ 1+ 2o   12+      6 0.3
1310                                  Mean  8 0.31

1310 Q  5  28   4  19  21  20  26  24  25  13 
1310 D  2   9  14* 15* 30*
