071101  3- 1- 1+ 1o  0+ 1o 1o 1-    9-      5 0.2
071102  0+ 1+ 1o 1o  0o 0o 0+ 0+    4+ Q5   2 0.0
071103  1- 0+ 0+ 1-  1o 0o 0o 0o    3o Q3   2 0.0
071104  1o 0o 0+ 0+  1o 2+ 2- 2o    9-      4 0.1
071105  1- 1+ 1o 1o  0o 0o 0o 1-    5- Q7   2 0.0
071106  0o 0o 0o 0o  1- 0o 0o 0o    1- Q2   0 0.0
071107  0o 0o 0o 0o  0o 0o 0o 0+    0+ Q1   0 0.0
071108  1o 1+ 1o 0o  0+ 1- 1+ 1+    7o      4 0.1
071109  1+ 1- 0+ 1-  2- 1+ 0+ 2o    8+      4 0.1
071110  2o 0+ 1o 1+  1+ 1+ 0+ 0o    8-      4 0.1
071111  1o 0+ 1- 0+  1- 0o 0+ 1o    4+ Q4   2 0.0
071112  0+ 0o 0o 0+  0+ 1+ 2- 2-    6- Q9   3 0.1
071113  3o 3o 2o 2o  3- 1+ 2o 3o   19o     10 0.6
071114  3o 3- 2o 2+  3- 3o 1+ 2-   19-     10 0.6
071115  2o 2- 1- 1-  2o 2o 2+ 3-   14o      7 0.3
071116  1+ 1- 2- 2o  2o 2- 2+ 3+   15o      8 0.4
071117  3+ 2+ 2+ 1-  1o 2- 1+ 0+   13o      7 0.4
071118  1o 2- 0o 0+  0+ 1o 0o 0o    4+ Q8   2 0.0
071119  1- 0o 0o 0o  0o 0o 2o 3-    5+      3 0.0
071120  3- 2o 3- 4+  5+ 4+ 3+ 4-   28+ D1  24 1.2
071121  3+ 4o 4- 4o  3o 2+ 2- 1+   23+ D2* 16 0.9
071122  1- 3- 1+ 1+  1+ 4- 4- 4-   18+     12 0.7
071123  4o 3+ 3o 2o  3o 2o 3- 2o   22o D5* 14 0.8
071124  3- 2o 2+ 2o  3- 4o 4- 3-   22o D4* 14 0.8
071125  3o 3o 3+ 2+  3- 3+ 3- 3+   24- D3* 15 0.8
071126  3o 3o 2+ 3-  1o 1o 2- 2-   16+      9 0.5
071127  1o 3- 1+ 1o  1- 1+ 1+ 1+   11-      5 0.2
071128  2o 0+ 1- 1-  1+ 2+ 1- 1o    9o      4 0.2
071129  0o 0+ 0+ 1-  1o 2o 1+ 0+    6o Q0   3 0.1
071130  0o 0o 1- 1-  1- 1- 1+ 1o    5o Q6   3 0.0
0711                                  Mean  7 0.31

0711 Q  7   6   3  11   2  30   5  18  12  29 
0711 D 20  21* 25* 24* 23*
