040101  3+ 4- 4o 4-  5- 4- 4- 4-   30+     24 1.2
040102  4o 3o 2o 2+  3o 3o 3+ 3o   24- Q7A 15 0.9
040103  3- 3+ 4o 4+  3+ 3o 5- 3+   29-     22 1.1
040104  3+ 4- 4- 4-  4- 4+ 4- 3o   29o     22 1.1
040105  4o 3+ 3+ 3o  4o 5- 4o 4+   31-     25 1.2
040106  4- 4- 4o 2+  2- 2o 3o 6o   26+     24 1.1
040107  4- 4+ 5o 4+  4+ 4+ 4- 3-   32+ D4  29 1.3
040108  2- 0+ 1- 2o  2o 1+ 2o 3+   13+ Q1A  7 0.3
040109  3o 3+ 5o 3+  3+ 4+ 4- 3-   29-     23 1.1
040110  3+ 4+ 5+ 4-  4o 4- 4o 2o   30+     26 1.2
040111  2o 1+ 3- 4-  5- 5- 3+ 2o   24+ Q0A 19 1.0
040112  1+ 2o 0+ 0+  2o 3- 3+ 4-   16- Q3A  9 0.5
040113  3+ 3- 2o 2o  4+ 4+ 4- 4o   26+     20 1.0
040114  4o 3- 2- 2o  3o 2+ 2o 3-   20+ Q5A 12 0.7
040115  2+ 3o 1o 2-  4o 4o 4o 4o   24o Q8A 18 1.0
040116  5- 3+ 2+ 4+  4- 5- 5- 4+   32o D5  29 1.3
040117  3o 3+ 3o 3+  3- 3o 4o 4o   26+     18 1.0
040118  2+ 4- 4- 3-  3- 2- 4+ 4+   25+     18 1.0
040119  3o 3- 2+ 3-  4- 4+ 3+ 4-   26-     18 1.0
040120  3+ 4- 3o 3-  4- 4+ 3- 3o   26+     18 1.0
040121  2+ 3o 4- 3-  3+ 2+ 3+ 3-   23+ Q6A 14 0.8
040122  5o 5o 5o 7o  7- 4o 5+ 5-   43- D1  64 1.7
040123  4+ 4+ 4o 5-  4+ 6o 6- 4+   38- D2  43 1.5
040124  5o 3o 2+ 3+  2+ 3- 3o 3+   25o     18 1.0
040125  5+ 6- 4+ 4+  4+ 4+ 4- 4o   36o D3  38 1.4
040126  4o 2+ 3- 3+  3o 3- 4o 4-   26-     18 1.0
040127  4o 3+ 3o 2+  3+ 3+ 3- 3+   25+ Q9A 17 0.9
040128  6- 4- 3o 3-  3o 3o 4- 3o   28-     23 1.1
040129  2- 2+ 2o 3o  3- 1o 1+ 3-   17- Q2A  9 0.5
040130  2+ 3o 3o 5-  4- 3o 3+ 4-   27-     19 1.0
040131  2- 2- 2+ 4+  3- 2- 2- 2-   18- Q4A 10 0.6
0401                                  Mean 22 1.02

0401 Q  8A 29A 12A 31A 14A 21A  2A 15A 27A 11A
0401 D 22  23  25   7  16 
