981001  5+ 4- 3+ 3o  3o 4+ 3+ 3o   29o D4  24 1.2
981002  4+ 3+ 5- 2+  4o 5- 5+ 5-   33+ D2  32 1.3
981003  4+ 4o 3+ 2-  3o 1o 1o 1-   19o     14 0.8
981004  1+ 1- 1o 0+  1+ 0o 0o 2-    6+ Q4   3 0.1
981005  2- 0+ 0o 0+  0+ 0+ 1+ 1o    5+ Q2   3 0.1
981006  0+ 0o 0o 0o  0o 2+ 1+ 1+    5+ Q5   3 0.0
981007  3o 3- 3- 3-  4+ 6- 5+ 3o   29+ D3  28 1.2
981008  4+ 2+ 3+ 3o  2+ 3- 3- 3o   24-     15 0.9
981009  3o 4o 4- 3o  3o 2+ 2+ 3o   24+     16 0.9
981010  2+ 3+ 2o 1+  1+ 1- 2o 1+   14+      7 0.4
981011  3o 2- 1o 1-  2o 1- 2o 1+   12+      6 0.3
981012  3o 1+ 0o 1-  1o 1o 1o 1-    9- Q9K  5 0.2
981013  1+ 2- 1o 2o  1- 1- 1- 2-   10- Q8   5 0.2
981014  0+ 2+ 0+ 0+  0o 0o 0+ 0o    4- Q3   2 0.0
981015  0o 0+ 1- 0+  1+ 3- 1+ 0+    7o Q7   4 0.1
981016  1- 0o 0+ 1-  1o 0o 1o 2-    5+ Q1   3 0.0
981017  1+ 2o 3- 2o  2+ 3- 2o 2-   17-      8 0.4
981018  1+ 2o 2+ 2o  2- 2o 3+ 3o   18-      9 0.5
981019  5+ 7- 4o 5o  6+ 6o 5o 4+   43- D1  62 1.7
981020  3o 3o 3+ 4-  2o 2o 5o 5o   27o     22 1.1
981021  5- 4+ 4- 3+  3- 4- 4+ 1+   28o D5  23 1.1
981022  2o 2+ 4o 4o  4- 4+ 4- 3o   27o     20 1.0
981023  2+ 3- 1+ 2+  4- 4o 3+ 3+   23o     15 0.8
981024  3+ 3+ 3- 2-  2o 2- 2+ 3o   20o     11 0.7
981025  3+ 4o 2+ 2o  2+ 3o 2o 0+   19+     12 0.7
981026  0+ 1+ 2o 1o  0+ 0+ 1- 2o    8o Q6   4 0.1
981027  2- 1o 1o 1+  2o 2- 3- 5-   16o     10 0.6
981028  3o 2o 2+ 2o  2- 2- 2+ 2+   17+      8 0.5
981029  3+ 2- 3- 2+  3- 3- 2o 2+   20-     11 0.6
981030  2+ 3- 2- 1+  0+ 0o 0+ 0+    9o      5 0.2
981031  1o 1o 0+ 1-  0+ 1- 3+ 1-    8o Q0K  5 0.2
9810                                  Mean 13 0.58

9810 Q 16   5  14   4   6  26  15  13  12K 31K
9810 D 19   2   7   1  21 
