040901  2+ 2- 2- 1+  2- 2- 2o 2+   15-      7 0.3
040902  2+ 2- 2o 2-  1- 1o 1o 1+   12-      6 0.2
040903  1+ 1- 0+ 0+  0+ 1- 1- 0o    4+ Q5   2 0.0
040904  0+ 0o 1- 1o  1- 0o 0+ 1o    4o Q3   2 0.0
040905  1o 0+ 1+ 1+  2- 3- 3+ 1o   13-      7 0.4
040906  3- 2- 3o 3+  3- 4- 2o 4-   23- D5* 14 0.8
040907  3+ 3o 3o 3-  2+ 2- 2o 1+   19+     11 0.6
040908  3- 3o 3- 1+  2- 1- 0+ 0+   13-      7 0.4
040909  0o 1+ 0+ 1-  1o 0+ 1o 2o    7- Q9   3 0.1
040910  1- 1- 1- 1o  1- 0o 0o 0o    4- Q2   2 0.0
040911  0o 0o 0o 0+  1- 1o 1- 1-    3+ Q1   2 0.0
040912  1o 1- 0o 0o  0+ 1+ 0o 0+    4- Q4   2 0.0
040913  0o 0o 0o 0+  0o 0+ 4+ 4+    9+      8 0.5
040914  3+ 5- 4+ 4o  4o 4o 5+ 4o   34- D1  32 1.3
040915  5- 3o 2- 2-  3+ 3o 2o 2+   22-     14 0.8
040916  3+ 3o 4- 3-  4- 3+ 4- 4-   27o D3* 19 1.0
040917  5- 4o 4- 3o  3o 3- 3- 4o   28- D2  21 1.1
040918  5- 5o 2- 3o  2+ 1- 0+ 0o   18-     15 0.9
040919  1- 0o 1- 1-  1- 1+ 1+ 3o    8+      5 0.2
040920  3- 1+ 5- 3o  3- 2o 0+ 2-   18+     12 0.7
040921  3- 3o 2+ 1+  2- 1+ 1o 1+   15-      8 0.4
040922  1- 1o 3- 3-  4+ 4o 4- 3+   22+ D4* 16 0.9
040923  4+ 4+ 2o 1+  1+ 1o 1+ 2o   18-     12 0.7
040924  2+ 2o 1o 2-  1- 2- 1o 1+   12-      6 0.2
040925  0o 1- 0+ 2-  1+ 1o 1o 0+    6+ Q8   3 0.1
040926  1o 0+ 1o 0o  0o 0+ 2- 1+    6- Q7   3 0.1
040927  1- 0+ 0o 1o  2o 2o 2- 0+    8o Q0   4 0.1
040928  1+ 3- 3- 1o  0+ 1- 1+ 3-   13-      7 0.3
040929  1+ 0o 1- 1-  1+ 1o 1+ 2+    9-      4 0.1
040930  2- 0+ 0+ 0o  1- 0+ 1o 0+    5- Q6   3 0.0
0409                                  Mean  9 0.41

0409 Q 11  10   4  12   3  30  26  25   9  27 
0409 D 14  17  16* 22*  6*
