090501  0+ 0+ 1o 1+  1- 1- 0+ 1o    6- Q0   3 0.1
090502  1- 1o 1+ 1-  1+ 0+ 1- 1+    7+      4 0.1
090503  2- 0+ 0+ 1-  1o 1+ 0o 1-    6o      3 0.1
090504  0+ 2- 1o 1o  1- 0+ 0+ 0o    5+      3 0.1
090505  0o 0+ 1- 1-  0+ 1- 0o 1o    4- Q5   2 0.0
090506  2o 1o 1- 1o  2- 2- 2+ 3-   13o D4*  6 0.3
090507  3- 2+ 1o 1o  1- 1+ 2- 3-   13+ D3*  7 0.3
090508  4o 3o 3- 2-  2- 1+ 2+ 2o   19- D1* 11 0.6
090509  0o 1+ 2- 2o  2- 2- 1o 1+   11-      5 0.2
090510  1o 1o 1- 1-  1o 1- 1o 1+    7+      4 0.1
090511  2o 1+ 1- 1o  1+ 1- 1- 0+    8o      4 0.1
090512  0o 0o 0o 0o  0+ 0+ 0+ 1-    2- Q1   1 0.0
090513  1- 0+ 0+ 0+  0+ 1+ 1- 0+    4+ Q8   3 0.0
090514  1- 1+ 1o 3o  2+ 2+ 3o 2-   15+ D2*  8 0.4
090515  1o 1- 0o 1-  0+ 1- 0+ 0+    4o Q6   2 0.0
090516  1o 1o 0+ 1+  1- 1o 1o 1+    8-      4 0.1
090517  1- 1o 0o 0o  0+ 0o 0o 0+    2+ Q4   1 0.0
090518  1o 0+ 1- 0+  0+ 1- 0+ 2o    6-      3 0.1
090519  1o 1o 1- 1-  1- 1- 1- 0+    6- Q9   3 0.1
090520  1+ 1o 1o 1-  1- 1o 3- 2-   10o      5 0.2
090521  1+ 1- 1+ 1o  1o 1- 1- 1-    7+      4 0.1
090522  0+ 1- 1+ 2o  2- 2o 1o 1-   10-      5 0.2
090523  0+ 0o 1o 1+  0+ 1o 1+ 2o    7+      4 0.1
090524  1+ 1+ 1- 1o  0+ 1o 1- 1-    7o      4 0.1
090525  0+ 0o 0+ 1-  0+ 0+ 0+ 0+    3- Q3   2 0.0
090526  0+ 0+ 1o 0+  1- 1- 1- 0+    4+ Q7   3 0.0
090527  0o 0+ 0o 0+  0+ 0o 0+ 1-    2o Q2   1 0.0
090528  0o 2+ 2o 2+  2o 1+ 0+ 0o   10+ D5*  5 0.2
090529  1- 1+ 1- 1+  1+ 1+ 1+ 1o    9o      4 0.2
090530  1o 2- 0+ 0+  0+ 0+ 1o 0+    5+      3 0.1
090531  0+ 0+ 2- 0+  0+ 1o 1+ 1-    6o      3 0.1
0905                                  Mean  4 0.13

0905 Q 12  27  25  17   5  15  26  13  19   1 
0905 D  8* 14*  7*  6* 28*
