151201  2+ 3o 1o 2o  3o 4- 3- 4-   21+     13 0.8
151202  2o 2o 3- 1+  2+ 2+ 2- 2-   16o      8 0.4
151203  1o 1+ 1o 0+  0+ 0+ 1o 1+    7- Q2   4 0.1
151204  1o 2+ 1+ 0+  0+ 1- 0+ 2-    8o Q3   4 0.1
151205  1+ 1+ 4- 4-  2+ 3+ 3+ 3o   22o     14 0.8
151206  2o 4o 3- 4+  4+ 4- 4- 4-   28+ D5  22 1.1
151207  3+ 4- 3+ 3+  4- 4- 4- 2+   27o     19 1.0
151208  4- 3- 2- 3-  3- 1+ 1o 2+   18o     10 0.6
151209  2+ 3- 0+ 1o  1+ 2+ 3+ 2-   15o      8 0.4
151210  3+ 5o 4- 3+  3- 4- 4- 4o   29+ D4  24 1.1
151211  4o 3o 3- 3+  3o 4+ 3+ 3o   27-     19 1.0
151212  3- 3+ 3- 2-  2o 2+ 2o 2o   19-     10 0.5
151213  3- 3- 2o 2o  2- 1o 0+ 1-   13o Q8A  7 0.3
151214  2o 2o 1- 1o  3o 4+ 5- 5+   23o     20 1.0
151215  5- 4- 2+ 2-  3o 3+ 1+ 3-   23-     16 0.9
151216  4- 3o 0+ 0+  0o 0+ 0+ 0+    8+ Q7K  6 0.3
151217  0+ 0+ 0+ 1o  1+ 2o 4- 2o   11o Q9K  6 0.3
151218  2- 1- 1+ 1-  1- 1- 1- 3-    9o Q5   5 0.2
151219  1o 1- 0+ 1-  1o 3+ 4- 4o   15-     10 0.6
151220  4o 6o 6- 4+  5+ 6+ 7- 6+   45- D1  70 1.7
151221  7- 6o 5o 4-  3o 2+ 1+ 3o   31o D3  38 1.4
151222  3- 2o 3+ 4+  2+ 1o 2+ 2+   20+     12 0.7
151223  2o 2+ 2- 2o  2+ 2o 3- 3+   18+      9 0.5
151224  2+ 3- 3+ 2-  3- 2o 3- 2+   20-     11 0.6
151225  2+ 2o 2+ 2o  2- 2- 2o 2-   16- Q0A  7 0.4
151226  3- 2o 2o 2+  3+ 3o 2+ 4+   22o     14 0.8
151227  3- 2o 2+ 2+  3o 2+ 2o 2o   19-      9 0.5
151228  1+ 1- 1+ 2o  2- 1- 0+ 1+    9+ Q4   4 0.2
151229  2+ 1- 0+ 1-  2o 2- 2o 2+   12o Q6   6 0.3
151230  0o 0o 0+ 1-  1o 1- 1- 1+    5- Q1   2 0.0
151231  3+ 3o 4- 4o  5+ 4o 5o 6-   34o D2  35 1.4
1512                                  Mean 14 0.65

1512 Q 30   3   4  28  18  29  16K 13A 17K 25A
1512 D 20  31  21  10   6 
