010201  2o 3+ 3- 2o  1+ 1o 2o 2o   16+      8 0.5
010202  3o 2o 1o 1o  0+ 1o 1o 1+   11-      6 0.3
010203  0+ 0o 0+ 0+  1- 0+ 0o 0o    2o Q1   1 0.0
010204  0o 0o 0o 0+  1- 0+ 1o 0o    2+ Q2   1 0.0
010205  0o 0o 0o 1-  1- 1- 1+ 2o    5+ Q7   3 0.0
010206  3o 2+ 4+ 3-  1+ 3- 3o 3-   22o D2* 14 0.8
010207  2+ 3- 2o 1-  1o 1o 2o 1o   13-      6 0.3
010208  1- 2o 2o 2o  0o 1+ 2- 3-   12+      6 0.3
010209  1+ 0+ 1o 1+  2- 1+ 2o 2-   11- Q0   5 0.2
010210  1+ 2+ 1+ 2-  2o 2o 1o 0+   12o      6 0.3
010211  3- 2o 2+ 2o  2- 0+ 1o 1+   13+      6 0.3
010212  2o 0+ 0+ 1-  1+ 2o 2- 3-   11o      6 0.2
010213  3- 4+ 4+ 3o  3+ 4- 4o 5-   30o D1  25 1.2
010214  4- 4- 3- 3+  4- 3+ 4- 3o   27o D3* 19 1.0
010215  1+ 1o 2+ 2+  1o 1+ 1- 1-   11-      5 0.2
010216  0o 0+ 0o 1-  1o 1o 1+ 2-    6o Q6   3 0.1
010217  2- 0o 0o 0+  0o 1+ 1o 0+    5- Q5   2 0.0
010218  1o 0+ 0+ 0+  1- 1- 1- 1-    5- Q3   3 0.0
010219  1o 1- 1+ 1+  2- 1o 1+ 1-    9o Q9   4 0.2
010220  1+ 2- 1- 3-  3- 1+ 2- 2-   14-      7 0.3
010221  2o 2- 1+ 2o  2+ 1+ 1- 2-   13o      6 0.3
010222  1o 1- 2o 2-  1- 1+ 1+ 2o   11-      5 0.2
010223  3o 3o 3- 2o  2+ 2o 1+ 2o   18+ D5* 10 0.5
010224  1+ 2o 1- 1-  2- 1o 0o 0o    7+ Q8   4 0.1
010225  0o 0+ 1- 1-  0+ 0+ 1+ 1-    4+ Q4   2 0.0
010226  2+ 1- 1+ 1o  1o 3+ 3- 4-   16o     10 0.5
010227  4o 4- 3+ 3o  2o 1o 1- 1-   18+ D4* 12 0.7
010228  0o 0+ 1o 3-  3+ 3o 3- 2-   15-      9 0.5
0102                                  Mean  7 0.32

0102 Q  3   4  18  25  17  16   5  24  19   9 
0102 D 13   6* 14* 27* 23*
