100601  4- 2o 2o 1+  2o 2o 4- 2+   19o     11 0.6
100602  2o 3- 1+ 1-  1+ 2- 1+ 2o   13o      6 0.3
100603  1+ 2- 2- 3+  2+ 2- 3- 3+   18o     10 0.6
100604  5- 4o 2o 3+  2- 1o 1+ 2-   20- D3* 14 0.8
100605  1+ 1+ 1+ 0+  0+ 1o 1+ 3-   10-      5 0.2
100606  2o 1+ 1- 1o  1- 1o 2+ 2o   11o      5 0.2
100607  2- 1o 1- 1o  2- 1o 1+ 1o    9+ Q0   4 0.2
100608  1o 0+ 1- 1-  0+ 1o 1o 0o    5o Q3   3 0.0
100609  1- 1- 1- 1-  1- 1+ 1o 1o    7- Q5   4 0.1
100610  2+ 2o 2- 2o  1o 1- 0+ 1o   11o      5 0.2
100611  2- 1+ 1- 1-  1+ 1o 0+ 1-    8- Q8   4 0.1
100612  0+ 0+ 0+ 0+  0+ 0+ 1o 0+    3+ Q1   2 0.0
100613  1- 2- 2- 2-  2- 1+ 1o 2-   11+      5 0.2
100614  1+ 1o 1+ 1o  1- 1- 1o 1-    8- Q7   4 0.1
100615  1- 1+ 2- 2+  1+ 2+ 2+ 3o   15o      8 0.4
100616  3+ 3+ 3o 3+  3o 3+ 4- 3o   26o D1* 17 0.9
100617  2o 2- 3o 2o  1- 2o 2+ 2-   15+      8 0.4
100618  2- 2- 1+ 1o  1- 2- 2- 0o   10-      4 0.2
100619  1- 0+ 0+ 1-  0+ 1- 2- 1-    5+ Q4   3 0.1
100620  0+ 0+ 0+ 1-  1- 1- 0+ 1+    5- Q2   3 0.0
100621  1o 1- 2+ 0+  0+ 0+ 2- 2-    8+      4 0.1
100622  1- 1+ 1- 1+  1o 2- 1o 1+    9o Q9   4 0.2
100623  0+ 1o 1+ 1+  1- 1- 1- 0+    6+ Q6   3 0.1
100624  0o 0+ 0+ 1-  1+ 2o 2+ 1+    8+      4 0.1
100625  2o 1- 1- 1+  1+ 2o 2+ 3o   13+      7 0.3
100626  3- 3+ 3+ 3-  2o 2+ 2+ 3o   22- D4* 12 0.7
100627  3o 4- 3o 3-  2+ 2o 2o 3-   21+ D5* 12 0.7
100628  2- 2- 2- 2-  1+ 2+ 2- 1+   13+      6 0.3
100629  1+ 2o 2+ 2-  2- 2- 2+ 4+   17+     10 0.6
100630  4+ 4o 3o 3-  3- 2+ 2+ 3o   24+ D2* 16 0.9
1006                                  Mean  7 0.32

1006 Q 12  20   8  19   9  23  14  11  22   7 
1006 D 16* 30*  4* 26* 27*
