010701  3- 2- 1o 1-  1o 1+ 3- 3-   14-      7 0.4
010702  1+ 1+ 0+ 1-  1o 1- 2o 1o    8+ Q3   4 0.1
010703  1- 1+ 1+ 2-  2+ 1+ 2+ 1o   12o Q8   6 0.3
010704  2- 2- 1o 1+  1+ 2+ 1+ 2o   13- Q9   6 0.3
010705  2o 2+ 3- 2o  3o 3o 3o 3-   21-     12 0.7
010706  2- 1+ 1+ 2-  2+ 2+ 3o 2o   16-      8 0.4
010707  2- 1+ 1- 1o  1o 1+ 2- 1+   10o Q5   5 0.2
010708  2o 2+ 2+ 2-  1+ 3- 4o 5-   21o D4* 14 0.8
010709  5o 2+ 1o 0+  1o 1+ 2- 1+   14o     10 0.6
010710  0+ 2- 1+ 2o  2+ 3o 3+ 2+   16+      9 0.5
010711  3+ 3o 1- 1-  1+ 1o 2o 1-   13-      7 0.4
010712  2- 2- 2- 1+  2o 1+ 2o 2+   14o      6 0.3
010713  2- 2o 1- 1+  0+ 0+ 2o 3-   11o Q7   6 0.2
010714  4o 4+ 2- 2+  3- 2o 1- 1o   19-     12 0.7
010715  1- 1- 2o 1+  3- 4- 4- 2+   17o     10 0.6
010716  3- 3o 2- 3o  3- 3+ 2+ 3+   22o D5* 13 0.8
010717  4+ 4- 3- 2+  3+ 3+ 2o 2-   23+ D3* 16 0.9
010718  2- 3- 2+ 2-  2+ 3- 1+ 1+   16o      8 0.4
010719  1o 1+ 1+ 2o  2o 3o 2o 1o   14-      7 0.3
010720  1+ 2- 1+ 1+  2- 1+ 0+ 0+    9+ Q4   4 0.2
010721  1o 1+ 1- 1o  1+ 1o 1- 2-    9- Q2   4 0.1
010722  2o 2+ 2+ 2-  2o 2+ 2+ 3-   18-      8 0.5
010723  3o 3- 2- 2-  2+ 2+ 2+ 2o   18o      9 0.5
010724  3- 2o 2o 2o  4- 3o 3o 2+   21-     12 0.7
010725  2+ 4- 4o 4+  3+ 4o 3+ 2+   27+ D2  20 1.0
010726  4- 4- 2- 2o  2o 1o 2- 2o   18-     10 0.6
010727  1o 1+ 2+ 2-  2- 2o 1+ 2o   13+ Q0   6 0.3
010728  1o 0+ 0+ 0+  1o 0+ 0+ 1-    4+ Q1   3 0.0
010729  1+ 2o 2o 1+  2- 2- 1o 1-   12- Q6   5 0.2
010730  1+ 1o 1+ 1+  1+ 2- 3- 3o   14-      7 0.4
010731  4- 4+ 4o 3-  5o 5- 3- 3+   30+ D1  26 1.2
0107                                  Mean  9 0.47

0107 Q 28  21   2  20   7  29  13   3   4  27 
0107 D 31  25  17*  8* 16*
