000401  3- 2+ 2- 2o  2o 3+ 4o 3+   21+     13 0.7
000402  4o 4- 3+ 3-  3o 1+ 2o 3o   23o     15 0.9
000403  3- 3- 2- 2-  2o 2+ 1+ 3o   17+      9 0.5
000404  5o 4- 2+ 1+  4- 3o 5- 3o   27- D3  22 1.1
000405  4o 4+ 2- 1-  1- 2- 1+ 1o   15+     11 0.6
000406  2- 4+ 3- 2+  3+ 7- 8+ 8+   38- D2  82 1.8
000407  9- 6o 6o 4o  4o 4+ 4- 4-   40+ D1  74 1.8
000408  2+ 2+ 3o 3o  2o 2- 2+ 3-   19+     10 0.6
000409  2+ 3o 2+ 2-  3+ 3o 4- 4-   23o     14 0.8
000410  4- 4o 4- 3+  3o 3o 3- 3+   27-     19 1.0
000411  2- 3o 3+ 2-  2o 2- 2+ 1+   17o Q0A  9 0.5
000412  2+ 3- 2+ 0+  1o 2- 1+ 2-   13+ Q9A  7 0.3
000413  2+ 4- 2o 1o  1- 0+ 0o 0o   10o Q8K  6 0.3
000414  0o 0+ 0+ 1-  0+ 1- 1+ 0+    4o Q2   2 0.0
000415  0+ 1o 1o 2-  1+ 2- 2+ 3-   12o Q6   6 0.3
000416  3+ 4+ 4+ 4+  4+ 3- 2+ 2o   28- D4  22 1.1
000417  3o 3o 4o 3-  1o 2o 1+ 2o   19o     12 0.7
000418  1+ 2+ 1o 0+  1- 1- 3- 2-   11- Q4   6 0.2
000419  3o 4o 2- 2-  3o 3o 2- 2-   20-     12 0.7
000420  3o 3+ 3+ 2o  3o 3o 2+ 2-   22-     13 0.7
000421  3- 1+ 1- 4-  3- 3- 2- 1+   17-     10 0.5
000422  1o 2- 2o 2o  2- 1- 1o 1o   11o Q3   5 0.2
000423  1o 1- 2+ 2o  1+ 2o 1+ 2o   13- Q7   6 0.3
000424  2- 3+ 4o 4o  5+ 3o 2o 2+   26- D5  21 1.1
000425  2- 0+ 1- 2+  2- 2- 2o 1o   11+ Q5   5 0.2
000426  0o 0o 1o 1-  1- 0o 1- 1-    4- Q1   2 0.0
000427  3o 2- 2o 3-  2+ 3o 3- 4o   21+     13 0.7
000428  5- 3+ 3o 2+  2o 2o 2+ 2+   22o     14 0.8
000429  3- 3- 2- 2+  3o 3- 3- 4-   21+     12 0.7
000430  3o 4+ 1+ 1o  2o 2+ 3o 2-   19-     12 0.7
0004                                  Mean 15 0.66

0004 Q 26  14  22  18  25  15  23  13K 12A 11A
0004 D  7   6   4  16  24 
