150101  2+ 1o 1o 1o  1+ 1+ 2- 2+   12o Q7   6 0.3
150102  3o 1o 1+ 2-  2+ 2+ 3o 4o   19-     11 0.6
150103  5- 3o 2+ 3o  3- 1o 1+ 0o   18o     12 0.7
150104  1- 1o 2o 3+  4- 5o 3+ 4o   23o D2* 18 1.0
150105  5+ 3o 2+ 2-  2o 2- 2+ 3o   21+ D3* 15 0.9
150106  2o 3o 3+ 4-  2o 3o 3- 1o   21-     12 0.7
150107  2+ 2- 6o 6+  4o 2+ 2o 3+   28o D1  31 1.3
150108  4- 4o 3- 2o  2+ 2- 2- 3-   21- D5* 13 0.7
150109  2o 2- 2+ 2-  2o 1+ 1o 2o   14o Q0   6 0.3
150110  2+ 3+ 1+ 2o  2+ 3+ 1o 1-   16+      9 0.5
150111  3o 2+ 3o 2o  2+ 1o 2o 3-   18+     10 0.5
150112  0+ 1+ 1+ 2-  3- 2+ 2+ 2o   14o      7 0.3
150113  2- 2- 1o 1+  3- 3- 2o 2o   15o      7 0.4
150114  2o 1- 1o 2-  3- 1+ 2- 1o   12o Q8   6 0.3
150115  0+ 1- 1+ 1+  3o 2- 0+ 0+    9o Q5K  5 0.2
150116  1+ 3o 2o 1+  2o 1o 2- 1o   13+      7 0.3
150117  3- 3o 1- 2-  1+ 0o 0+ 2-   11+ Q9K  6 0.3
150118  0+ 0+ 0o 1-  1+ 1o 1o 2+    7o Q2   4 0.1
150119  2+ 0+ 0o 1-  1- 1- 1o 2o    8- Q3   4 0.1
150120  1o 0o 1o 1+  0+ 0o 0o 0+    4o Q1   2 0.0
150121  1+ 2o 2- 1+  2o 4- 3+ 3o   18+     11 0.6
150122  4- 3o 2- 3o  3o 1+ 2+ 2o   20o     12 0.7
150123  3- 3o 2o 2o  2o 2o 2- 1-   16o      8 0.4
150124  0+ 1o 1o 1o  2- 2- 2+ 2+   11+ Q6   6 0.2
150125  1o 2- 1- 1-  1o 1o 1+ 3-   10o Q4   5 0.2
150126  3+ 3o 3+ 4o  3- 3o 2+ 2o   24- D4* 15 0.9
150127  3o 3- 3o 2o  2- 2+ 2+ 3+   20+     11 0.7
150128  3- 2o 3o 2+  1o 1- 0+ 1+   13+      7 0.4
150129  2o 1- 1- 2-  2- 2o 4- 3-   15o      8 0.4
150130  2+ 3- 2o 1o  1o 2- 3+ 3o   17o      9 0.5
150131  1+ 2+ 1+ 1+  2- 2+ 2+ 4-   16+      9 0.5
1501                                  Mean  9 0.48

1501 Q 20  18  19  25  15K 24   1  14  17K  9 
1501 D  7   4*  5* 26*  8*
