140401  0+ 0+ 1- 0+  2o 2+ 1o 2+    9+      5 0.2
140402  0+ 0o 0o 1-  1+ 1+ 1+ 1+    6+ Q4   3 0.1
140403  1- 2- 1o 2-  2o 1+ 1+ 1+   11o      5 0.2
140404  0+ 1o 1+ 1+  2- 2+ 1+ 0+   10-      5 0.2
140405  1o 1- 1+ 4-  4- 3o 2+ 3o   19-     12 0.7
140406  2o 0o 0o 0+  0+ 1- 0o 1o    4+ Q2   2 0.0
140407  3- 2- 2o 1-  3o 4o 2- 2-   17+     10 0.6
140408  2o 1- 0o 1o  2o 1o 1- 0o    7+ Q8   4 0.1
140409  0o 0+ 1+ 1+  2- 1+ 1+ 1-    8o Q7   4 0.1
140410  0o 0o 0+ 0+  1- 0+ 1- 0+    3- Q1   2 0.0
140411  0o 1o 2o 1o  1o 2o 2- 4-   12+      7 0.3
140412  5- 4+ 4+ 3-  3o 2- 3- 2+   26- D2  20 1.0
140413  4- 4o 3+ 3o  2- 2o 3o 2+   23o D5* 15 0.8
140414  2- 2- 3o 1o  0o 1o 2+ 2-   12+      6 0.3
140415  1+ 2+ 1+ 1-  1- 1- 1+ 1o    9+ Q0   5 0.2
140416  0o 0o 1- 1o  1+ 0+ 1- 2o    6o Q6   3 0.1
140417  3o 3- 2- 1+  3- 4- 2+ 1o   18+     11 0.6
140418  2- 2- 1- 1+  2o 1+ 2- 3-   13o      6 0.3
140419  4- 3+ 2+ 3-  3- 3o 3o 1+   22o     14 0.8
140420  3o 2o 1o 4-  5o 4o 4+ 4-   27- D1  22 1.1
140421  4o 4o 3+ 4-  3- 4o 2- 1o   24+ D3* 18 1.0
140422  1o 2- 1- 1-  0+ 1+ 0+ 1-    7- Q5   4 0.1
140423  1- 1o 1o 2-  1+ 2- 2o 2o   11+      5 0.2
140424  3+ 2- 3- 2o  2+ 3- 3- 3-   20o     11 0.6
140425  3+ 3- 1- 1+  2o 2o 2o 1+   15+      8 0.4
140426  1- 2+ 1+ 1-  1o 1o 1o 2-   10-      5 0.2
140427  1o 0+ 0o 0o  1o 1- 1- 2-    5+ Q3   3 0.0
140428  1+ 2+ 1+ 1+  1- 1- 0+ 1+    9+      5 0.2
140429  1- 0+ 0o 0+  1- 0+ 1- 3+    6+ Q9K  4 0.1
140430  3- 3+ 3+ 3-  4o 3o 3+ 1o   23+ D4* 16 0.9
1404                                  Mean  8 0.38

1404 Q 10   6  27   2  22  16   9   8  29K 15 
1404 D 20  12  21* 30* 13*
