100801  0+ 1- 1o 1o  1o 1o 1o 1+    7+      4 0.1
100802  1o 2o 1+ 1o  2- 2- 1- 2o   11+      5 0.2
100803  2+ 2o 2- 1+  1+ 3+ 5- 7-   23+ D2  25 1.2
100804  6+ 4+ 3- 5o  5o 4- 6+ 5-   38o D1  49 1.6
100805  4o 3- 1- 1o  2- 1o 1+ 2o   14+      8 0.5
100806  1+ 2+ 1+ 1o  1+ 1o 1+ 1o   11-      5 0.2
100807  1- 1+ 1+ 1o  0+ 1o 1- 1-    7o Q0   4 0.1
100808  0+ 0+ 0o 1o  1- 1o 2o 1-    6o      3 0.1
100809  2+ 3o 2- 1+  2+ 3- 2o 2o   17+      9 0.5
100810  2o 2o 2- 1-  1+ 1o 1+ 3-   13-      6 0.3
100811  3+ 2o 3- 1+  1o 1+ 1o 1-   13+      7 0.4
100812  2- 1+ 1o 1-  1- 1- 1- 1o    8-      4 0.1
100813  1o 1+ 0+ 0+  0+ 1o 1- 0+    5+ Q8   3 0.1
100814  0+ 0+ 0+ 1-  1o 1o 1- 1-    5o Q5   3 0.1
100815  2+ 1+ 0+ 1o  1+ 1o 2- 2o   11o      5 0.2
100816  1+ 2- 1o 1o  1- 1+ 2o 1-   10-      5 0.2
100817  1o 1o 0+ 1-  1o 2- 2- 1o    8+      4 0.1
100818  1+ 2+ 1+ 1-  1+ 0+ 0+ 0+    8o      4 0.1
100819  1o 1o 1o 1+  1- 0+ 0+ 0+    6o Q9   3 0.1
100820  0o 0o 0o 0+  1+ 1o 0+ 1o    4o Q6   2 0.0
100821  0o 1- 0o 0+  1- 1- 1- 1-    4- Q3   2 0.0
100822  0o 0+ 0o 0+  0+ 0+ 0o 0+    2- Q2   1 0.0
100823  0+ 0+ 0+ 0+  1+ 1o 1+ 4-    9-      6 0.2
100824  4- 4- 4- 3o  4o 3+ 2+ 4-   27+ D3  20 1.0
100825  4+ 5- 2+ 3-  3o 3o 2- 3o   25- D4* 18 1.0
100826  3o 3- 3o 2-  2+ 2o 2- 2-   18o     10 0.5
100827  2o 3o 3+ 3+  3- 3+ 1+ 3o   22o D5* 14 0.8
100828  3- 2o 3- 2-  2- 1+ 1+ 2-   15o      7 0.4
100829  1+ 0o 1- 0+  0+ 0o 0+ 1-    4- Q4   2 0.0
100830  0+ 0o 0o 0o  0o 0+ 0+ 0+    1+ Q1   1 0.0
100831  0+ 0o 1- 0+  1o 1- 1- 1+    5o Q7   3 0.0
1008                                  Mean  8 0.33

1008 Q 30  22  21  29  14  20  31  13  19   7 
1008 D  4   3  24  25* 27*
