090401  1o 0o 0+ 1o  1- 1- 1+ 2o    7o      4 0.1
090402  0+ 0+ 1- 0+  1o 0+ 0+ 0+    4- Q3   2 0.0
090403  1- 0o 0+ 0o  0+ 1+ 1- 0+    4- Q6   2 0.0
090404  0o 0o 0o 0+  0+ 0+ 0+ 0+    2- Q1   1 0.0
090405  1+ 2- 2- 1o  1- 1+ 1- 0+    9-      4 0.1
090406  1- 0+ 0+ 1+  1o 1+ 0+ 1-    6o      3 0.1
090407  1- 1- 1o 1-  0+ 0+ 0+ 0+    4+ Q5   3 0.0
090408  0+ 1+ 1+ 1+  2+ 1+ 2o 2o   12o      6 0.3
090409  3o 3+ 3o 2o  2- 3+ 2+ 2+   21o D1* 12 0.7
090410  2o 1+ 2o 1+  2- 2o 3+ 1+   15o D4*  8 0.4
090411  3+ 3- 2o 2o  2+ 3- 2- 2+   19o D2* 10 0.6
090412  2+ 2+ 1+ 1-  1- 1+ 2+ 3-   14- D5*  7 0.3
090413  3- 2o 1o 0+  1- 0+ 0+ 0+    8-      4 0.1
090414  1o 1- 0o 1o  1- 0+ 0o 0+    4o Q8   2 0.0
090415  2- 1+ 0+ 0+  1+ 1+ 1+ 1-    8+      4 0.1
090416  1- 1o 1+ 1-  2- 2+ 1o 2o   11-      5 0.2
090417  2- 1- 1- 1+  2o 1+ 1- 2o   10+      5 0.2
090418  2- 3+ 3- 1+  2- 2- 1o 2-   15o D3*  8 0.4
090419  2- 2+ 2- 0+  1o 0+ 1o 1+   10-      5 0.2
090420  2o 2- 1o 1-  1o 1+ 0+ 0+    8+      4 0.1
090421  1o 1o 2+ 1+  1- 0+ 1o 1-    8+      4 0.1
090422  2- 2- 0+ 1+  1o 0+ 0+ 1+    8o      4 0.1
090423  1- 0+ 0+ 0+  0+ 1- 0+ 0o    3o Q2   2 0.0
090424  2+ 1+ 2- 1+  2+ 1+ 2- 1o   13o      6 0.3
090425  1- 1o 0+ 1+  1o 2- 1o 2-    9-      4 0.1
090426  1- 1o 1- 1o  1- 1- 0+ 1o    6o Q9   3 0.1
090427  2+ 2- 0o 1-  0+ 0+ 1- 0+    6+      3 0.1
090428  0o 1- 0+ 0+  1- 1- 1o 1-    4+ Q7   2 0.0
090429  0o 0+ 1- 1o  1o 1o 1+ 0+    6- Q0   3 0.1
090430  1- 1- 1- 1-  1- 0+ 0o 0+    4o Q4   2 0.0
0904                                  Mean  4 0.16

0904 Q  4  23   2  30   7   3  28  14  26  29 
0904 D  9* 11* 18* 10* 12*
