091001  1- 1+ 0+ 0+  0o 0+ 0+ 0+    4-      2 0.0
091002  1- 0+ 0o 1-  0+ 0o 0+ 0o    2+ Q7   2 0.0
091003  0+ 0o 0o 0o  0+ 0o 1- 0o    1+ Q5   1 0.0
091004  0o 2+ 1o 2o  2- 1- 0+ 0+    8+      4 0.1
091005  1- 1o 0o 0+  0+ 1o 1- 1-    5-      3 0.0
091006  0o 1- 0+ 0+  1- 0+ 0o 0+    3- Q0   2 0.0
091007  0o 0o 0+ 1-  0+ 1- 0+ 0+    3-      2 0.0
091008  1- 1o 0+ 0o  0o 0o 0o 1+    3+      2 0.0
091009  0o 1- 1- 1-  0o 0+ 0+ 0+    3o      2 0.0
091010  0o 0o 0o 1-  0+ 0o 0o 0o    1o Q3   1 0.0
091011  2o 2+ 3+ 1+  1+ 2- 1o 1o   14o D5*  7 0.4
091012  0o 0+ 1- 0o  0+ 0o 1- 0+    2+ Q8   2 0.0
091013  1- 0o 1o 1-  1- 0+ 1o 1o    5+      3 0.1
091014  0o 0o 0o 0+  0o 0o 0+ 0+    1o Q1   1 0.0
091015  0o 0o 2o 1+  2- 2- 2+ 1o   10o      5 0.2
091016  2+ 2o 1- 0+  0+ 0o 0o 0o    6-      3 0.1
091017  0o 0o 0o 1-  0o 0o 0o 0+    1o Q4   1 0.0
091018  0o 0o 0+ 0+  0+ 1- 0o 0o    2- Q6   1 0.0
091019  0o 0o 1- 0o  1o 1o 0+ 0o    3o      2 0.0
091020  1- 0o 0o 0o  0o 0o 0o 0o    1- Q2   0 0.0
091021  0o 0o 0o 0+  1o 0+ 0o 0+    2o Q9   1 0.0
091022  3o 3- 2o 3o  2o 2- 4- 4-   22- D1* 13 0.8
091023  4- 3+ 2- 4-  1+ 1- 0+ 1-   15+ D2* 10 0.6
091024  1- 0+ 1+ 1+  2- 2o 4o 3-   14o D3*  8 0.5
091025  3o 1+ 1+ 1+  2o 1o 0+ 0o   10+      5 0.2
091026  0+ 0o 1- 1+  0+ 2- 2- 1o    7o      4 0.1
091027  1- 0+ 1- 1o  1o 0+ 1+ 0o    5+      3 0.1
091028  1- 0+ 1o 1+  0+ 0+ 0+ 0+    5-      3 0.0
091029  1- 1o 1- 0+  2o 1+ 2+ 2-   10o      5 0.2
091030  3o 3+ 3+ 3-  1- 1- 1- 1-   15o D4*  9 0.5
091031  0+ 0o 0o 0+  1- 0+ 1o 1+    4o      2 0.0
0910                                  Mean  3 0.13

0910 Q 14  20  10  17   3  18   2  12  21   6 
0910 D 22* 23* 24* 30* 11*
