150301  5o 5o 5+ 4-  2o 1+ 2+ 3-   27+ D5  26 1.2
150302  4o 4+ 5+ 5-  4- 4- 3o 2o   31- D3  28 1.2
150303  3o 3o 2o 2o  2- 1+ 2+ 3+   19-     10 0.6
150304  2o 1+ 2- 3+  3o 0+ 2- 3-   16o      9 0.5
150305  1+ 0+ 0+ 1+  2o 2+ 2- 1+   11- Q3   5 0.2
150306  1+ 3- 4- 2o  2- 2- 2o 3o   18o     10 0.6
150307  4- 4+ 3+ 3+  3o 4- 3+ 4-   28+     21 1.1
150308  3- 2+ 3- 3o  4- 2o 2- 0+   18+     11 0.6
150309  3+ 2+ 0+ 0o  1- 1o 0+ 1o    9o Q5K  5 0.2
150310  1+ 1+ 2- 1+  1- 0+ 1o 0+    8o Q1   4 0.1
150311  0+ 3o 3- 2-  2+ 3- 2+ 1o   16o      9 0.5
150312  2- 3+ 2+ 2+  2+ 2o 1- 0o   15- Q0A  8 0.4
150313  1o 0+ 0+ 2-  3+ 2o 1o 1o   11- Q7K  6 0.3
150314  0+ 2+ 2- 1+  2- 1- 0+ 2+   11- Q4   5 0.2
150315  2o 2o 3- 1+  1+ 1+ 2o 1o   14- Q6   6 0.3
150316  2- 3+ 4- 3o  3- 3- 1+ 0+   19-     12 0.7
150317  2o 5- 6- 5+  8- 8- 7+ 8-   48o D1 108 1.9
150318  6o 5- 4+ 4+  5+ 5+ 5- 5-   39+ D2  47 1.5
150319  4+ 4o 4- 5o  4+ 3o 2+ 4-   30+ D4  26 1.2
150320  5- 3o 5- 3o  3- 2+ 3+ 4+   28o     22 1.1
150321  4o 3- 3+ 3-  2+ 2- 2- 1+   20-     12 0.7
150322  2+ 3+ 6+ 5-  3+ 1o 1o 1o   23o     24 1.1
150323  4- 4+ 2+ 3o  4- 3o 3- 4-   26+     19 1.0
150324  2- 1+ 1+ 2+  3+ 4- 2- 2o   17+     10 0.5
150325  2o 2+ 3- 3+  4- 3- 3+ 2o   22o     13 0.8
150326  2+ 1+ 2- 1-  2o 2+ 2o 3o   15+ Q9A  8 0.4
150327  3o 2+ 2+ 1+  2+ 1+ 1o 1+   15o Q8A  8 0.4
150328  0o 2- 3+ 2-  2- 2+ 2o 3-   15+      8 0.4
150329  4o 3+ 2+ 2-  2o 2- 2o 2o   19o     11 0.6
150330  2- 2o 1- 1-  0+ 0+ 1- 2-    8o Q2   4 0.1
150331  0+ 1- 2+ 2+  3o 3o 3- 2o   16+      9 0.5
1503                                  Mean 16 0.67

1503 Q 10  30   5  14   9K 15  13K 27A 26A 12A
1503 D 17  18   2  19   1 
